経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
24.454, 5.1116, 0.0000, 5.5408, 3.4593, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.74, 88.83, 116.74, 88.83, -0.3124, -0.9499, -4.8557, -1.5970, 1.5593, 588.0000, 0.0000, 0, 18, 0.3274, 9.8453, 9.5180, 3.9365, 0.8231, 0.1769, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
25.251, 3.5162, 0.0000, 7.0141, 1.0593, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.74, 88.83, 116.74, 88.83, 0.8720, 0.4895, 1.7211, 3.0662, 1.1020, 625.0000, 0.0000, 0, 18, 0.9752, 9.7754, 8.8002, 2.7196, 0.4064, 0.5936, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
26.162, 5.0337, 71.6254, 4.9972, 1.4935, 5.0337, 71.6254, 4.9972, 0.9970, 0.0772, 120.62, 86.92, 120.62, 86.92, 0.9970, 0.0772, 0.3885, 5.0187, 0.6176, 940.0000, 837.6918, 1, 28, 0.6110, 9.8557, 9.2446, 3.6126, 0.5415, 0.4585, 120.62, 86.92, 120.62, 86.92, 0, 0, 0, 1, ok, ok, 98.1545, 33.7030, 98.1460, 31.8054, 98.1460, 31.8054, 119.35, 87.54, 119.35, 87.54, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.065, 4.4708, 69.0969, 6.1045, 1.0874, 4.4708, 69.0969, 6.1045, 0.8854, 0.4647, 120.40, 87.02, 120.40, 87.02, 0.8854, 0.4647, 2.0778, 3.9587, 0.9277, 815.0000, 868.3459, 1, 25, 0.6589, 9.8800, 9.2211, 3.2947, 0.3939, 0.6061, 120.40, 87.02, 120.40, 87.02, 0, 0, 0, 1, ok, ok, 98.1494, 33.3827, 98.1470, 32.5941, 98.1470, 32.5941, 119.88, 87.28, 119.88, 87.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
27.935, 4.5221, 67.0636, 6.1088, 0.6733, 4.5221, 67.0636, 6.1088, 0.6236, 0.7818, 120.91, 86.77, 120.91, 86.77, 0.6236, 0.7818, 3.5353, 2.8198, 0.9949, 884.0000, 894.6729, 1, 26, 0.8510, 9.5973, 8.7462, 3.3488, 0.3054, 0.6946, 120.91, 86.77, 120.91, 86.77, 0, 0, 0, 1, ok, ok, 98.1515, 34.1373, 98.1483, 33.3657, 98.1483, 33.3657, 120.39, 87.03, 120.39, 87.03, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
28.766, 4.2922, 0.0000, 3.9183, 1.4447, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 120.91, 86.77, 120.91, 86.77, 0.9921, 0.1258, 0.5399, 4.2581, 1.2089, 923.0000, 0.0000, 0, 28, 0.4664, 9.7398, 9.2734, 3.2669, 0.3088, 0.6912, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
29.634, 4.7075, 69.5718, 5.3883, 0.9008, 4.7075, 69.5718, 5.3883, 0.7838, 0.6210, 119.67, 87.38, 119.67, 87.38, 0.7838, 0.6210, 2.9232, 3.6900, 0.7924, 844.0000, 862.4182, 1, 25, 0.4155, 9.7175, 9.3020, 3.4218, 0.3389, 0.6611, 119.67, 87.38, 119.67, 87.38, 0, 0, 0, 1, ok, ok, 98.1440, 32.2948, 98.1470, 32.8302, 98.1470, 32.8302, 120.03, 87.20, 120.03, 87.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
30.469, 4.5114, 69.2274, 5.1857, 1.2377, 4.5114, 69.2274, 5.1857, 0.9450, 0.3269, 119.78, 87.33, 119.78, 87.33, 0.9450, 0.3269, 1.4749, 4.2634, 0.7434, 860.0000, 866.7091, 1, 26, 0.4069, 9.7526, 9.3458, 3.2755, 0.3442, 0.6558, 119.78, 87.33, 119.78, 87.33, 0, 0, 0, 1, ok, ok, 98.1488, 32.4489, 98.1476, 32.6396, 98.1476, 32.6396, 119.91, 87.27, 119.91, 87.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.231, 4.4255, 71.9119, 5.9197, 1.2161, 4.4255, 71.9119, 5.9197, 0.9377, 0.3473, 119.58, 87.43, 119.58, 87.43, 0.9377, 0.3473, 1.5371, 4.1500, 0.8820, 867.0000, 834.3546, 1, 26, 0.6235, 9.7108, 9.0873, 3.2513, 0.4245, 0.5755, 119.58, 87.43, 119.58, 87.43, 0, 0, 0, 1, ok, ok, 98.1459, 32.1581, 98.1471, 32.3988, 98.1471, 32.3988, 119.75, 87.35, 119.75, 87.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.068, 3.2630, 0.0000, 7.5722, 0.7862, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.58, 87.43, 119.58, 87.43, 0.7077, 0.7065, 2.3053, 2.3092, 1.2038, 805.0000, 0.0000, 0, 24, 1.0150, 9.8650, 8.8500, 2.6024, 0.5391, 0.4609, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.972, 3.9076, 0.0000, 6.3695, 1.0679, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 119.58, 87.43, 119.58, 87.43, 0.8762, 0.4820, 1.8833, 3.4239, 1.1185, 787.0000, 0.0000, 0, 24, 0.6650, 9.8258, 9.1609, 2.9809, 0.4104, 0.5896, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
