経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, A_used, HR_used, V2P_relTTP_used, P2V_relTTP_used, SBP, DBP, SBP_process, DBP_process, IBI_input_ms, IBI_smoothed_ms, used_smoothed_ibi, SBP_raw, DBP_raw, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
93.318, 9.2761, 79.6443, -0.6556, -0.3483, 9.2761, 79.6443, -0.6556, -0.3483, 115.41, 89.49, 115.41, 89.49, 756.0000, 753.3498, 1, 115.41, 89.49, 0, 0, 1, ok, ok, 98.1315, 25.9220, 98.1285, 25.6432, 98.1285, 25.6432, 115.22, 89.58, 115.22, 89.58, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
94.084, 9.0362, 79.5044, -0.6984, -0.3492, 9.0362, 79.5044, -0.6984, -0.3492, 115.61, 89.39, 115.61, 89.39, 772.0000, 754.6749, 1, 115.61, 89.39, 0, 0, 1, ok, ok, 98.1321, 26.2173, 98.1296, 25.9302, 98.1296, 25.9302, 115.42, 89.49, 115.42, 89.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
94.823, 9.3946, 78.6022, -0.6412, -0.2992, 9.3946, 78.6022, -0.6412, -0.2992, 115.07, 89.66, 115.07, 89.66, 738.0000, 763.3375, 1, 115.07, 89.66, 0, 0, 1, ok, ok, 98.1294, 25.4181, 98.1295, 25.6742, 98.1295, 25.6742, 115.25, 89.57, 115.25, 89.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
95.655, 8.9254, 79.9287, -0.7154, -0.3130, 8.9254, 79.9287, -0.7154, -0.3130, 115.05, 89.67, 115.05, 89.67, 807.0000, 750.6687, 1, 115.05, 89.67, 0, 0, 1, ok, ok, 98.1283, 25.3771, 98.1291, 25.5256, 98.1291, 25.5256, 115.15, 89.62, 115.15, 89.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
96.388, 9.0974, 77.0382, -0.6134, -0.3668, 9.0974, 77.0382, -0.6134, -0.3668, 116.46, 88.98, 116.46, 88.98, 755.0000, 778.8344, 1, 116.46, 88.98, 0, 0, 1, ok, ok, 98.1372, 27.4830, 98.1315, 26.5043, 98.1315, 26.5043, 115.80, 89.30, 115.80, 89.30, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
97.190, 9.0406, 78.2353, -0.6993, -0.3060, 9.0406, 78.2353, -0.6993, -0.3060, 115.48, 89.46, 115.48, 89.46, 778.0000, 766.9172, 1, 115.48, 89.46, 0, 0, 1, ok, ok, 98.1310, 26.0236, 98.1314, 26.2640, 98.1314, 26.2640, 115.64, 89.38, 115.64, 89.38, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
97.893, 8.9116, 77.6741, -0.5938, -0.3393, 8.9116, 77.6741, -0.5938, -0.3393, 115.85, 89.27, 115.85, 89.27, 730.0000, 772.4586, 1, 115.85, 89.27, 0, 0, 1, ok, ok, 98.1328, 26.5766, 98.1318, 26.4203, 98.1318, 26.4203, 115.75, 89.33, 115.75, 89.33, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
98.665, 9.0125, 79.8691, -0.7233, -0.3164, 9.0125, 79.8691, -0.7233, -0.3164, 115.12, 89.63, 115.12, 89.63, 763.0000, 751.2293, 1, 115.12, 89.63, 0, 0, 1, ok, ok, 98.1290, 25.4902, 98.1310, 25.9553, 98.1310, 25.9553, 115.43, 89.48, 115.43, 89.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
99.329, 8.8361, 79.2482, -0.6055, -0.3028, 8.8361, 79.2482, -0.6055, -0.3028, 114.87, 89.76, 114.87, 89.76, 678.0000, 757.1146, 1, 114.87, 89.76, 0, 0, 1, ok, ok, 98.1266, 25.1138, 98.1297, 25.5345, 98.1297, 25.5345, 115.15, 89.62, 115.15, 89.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
100.107, 3.2886, 79.2482, -0.7301, -0.7788, 8.8361, 79.2482, -0.6055, -0.3028, 114.87, 89.76, 114.87, 89.76, 751.0000, 757.1146, 1, 114.87, 89.76, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
100.799, 9.2292, 81.7128, -0.5712, -0.7031, 9.2292, 81.7128, -0.5712, -0.7031, 119.14, 87.66, 119.14, 87.66, 710.0000, 734.2787, 1, 119.14, 87.66, 0, 0, 1, ok, ok, 98.1556, 31.4827, 98.1375, 28.5086, 98.1375, 28.5086, 117.14, 88.63, 117.14, 88.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
101.539, 8.2948, 83.0865, -0.6042, -0.3718, 8.2948, 83.0865, -0.6042, -0.3718, 114.52, 89.93, 114.52, 89.93, 736.0000, 722.1393, 1, 114.52, 89.93, 0, 0, 1, ok, ok, 98.1236, 24.5887, 98.1333, 26.5487, 98.1333, 26.5487, 115.83, 89.28, 115.83, 89.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
102.238, 8.9152, 82.2967, -0.5829, -0.4035, 8.9152, 82.2967, -0.5829, -0.4035, 115.08, 89.65, 115.08, 89.65, 695.0000, 729.0697, 1, 115.08, 89.65, 0, 0, 1, ok, ok, 98.1288, 25.4240, 98.1319, 25.9863, 98.1319, 25.9863, 115.46, 89.47, 115.46, 89.47, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
102.966, 9.1355, 84.2655, -0.6647, -0.3799, 9.1355, 84.2655, -0.6647, -0.3799, 114.28, 90.05, 114.28, 90.05, 725.0000, 712.0348, 1, 114.28, 90.05, 0, 0, 1, ok, ok, 98.1247, 24.2331, 98.1298, 25.1097, 98.1298, 25.1097, 114.87, 89.76, 114.87, 89.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
103.739, 9.0440, 83.5053, -0.6828, -0.3641, 9.0440, 83.5053, -0.6828, -0.3641, 114.39, 89.99, 114.39, 89.99, 777.0000, 718.5174, 1, 114.39, 89.99, 0, 0, 1, ok, ok, 98.1250, 24.4002, 98.1284, 24.7549, 98.1284, 24.7549, 114.63, 89.88, 114.63, 89.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
104.579, 9.1677, 80.2398, -0.6795, -0.3398, 9.1677, 80.2398, -0.6795, -0.3398, 115.17, 89.61, 115.17, 89.61, 842.0000, 747.7587, 1, 115.17, 89.61, 0, 0, 1, ok, ok, 98.1297, 25.5607, 98.1288, 25.1578, 98.1288, 25.1578, 114.90, 89.74, 114.90, 89.74, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
105.382, 7.3779, 75.4832, -0.6259, -0.3527, 7.3779, 75.4832, -0.6259, -0.3527, 117.03, 88.69, 117.03, 88.69, 791.0000, 794.8794, 1, 117.03, 88.69, 0, 0, 1, ok, ok, 98.1359, 28.3465, 98.1309, 26.7522, 98.1309, 26.7522, 115.97, 89.21, 115.97, 89.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
106.216, 9.3002, 75.6678, -0.6258, -0.3338, 9.3002, 75.6678, -0.6258, -0.3338, 116.51, 88.95, 116.51, 88.95, 827.0000, 792.9397, 1, 116.51, 88.95, 0, 0, 1, ok, ok, 98.1377, 27.5514, 98.1330, 27.1518, 98.1330, 27.1518, 116.23, 89.08, 116.23, 89.08, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
106.984, 9.2066, 74.0768, -0.6385, -0.3978, 9.2066, 74.0768, -0.6385, -0.3978, 117.94, 88.25, 117.94, 88.25, 789.0000, 809.9698, 1, 117.94, 88.25, 0, 0, 1, ok, ok, 98.1464, 29.6838, 98.1370, 28.4178, 98.1370, 28.4178, 117.08, 88.66, 117.08, 88.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
107.821, 6.4048, 74.0768, -0.7516, -0.7529, 9.2066, 74.0768, -0.6385, -0.3978, 117.94, 88.25, 117.94, 88.25, 843.0000, 809.9698, 1, 117.94, 88.25, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
108.652, 1.6562, 74.0768, -0.4306, -0.2740, 9.2066, 74.0768, -0.6385, -0.3978, 117.94, 88.25, 117.94, 88.25, 820.0000, 809.9698, 1, 117.94, 88.25, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
109.394, 8.8151, 73.1153, -0.5634, -0.3220, 8.8151, 73.1153, -0.5634, -0.3220, 117.12, 88.65, 117.12, 88.65, 754.0000, 820.6212, 1, 117.12, 88.65, 0, 0, 1, ok, ok, 98.1398, 28.4678, 98.1378, 28.4428, 98.1378, 28.4428, 117.10, 88.66, 117.10, 88.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
110.127, 8.9937, 76.2088, -0.6127, -0.3501, 8.9937, 76.2088, -0.6127, -0.3501, 116.54, 88.94, 116.54, 88.94, 711.0000, 787.3106, 1, 116.54, 88.94, 0, 0, 1, ok, ok, 98.1372, 27.5968, 98.1377, 28.0198, 98.1377, 28.0198, 116.82, 88.80, 116.82, 88.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
110.823, 8.7737, 80.0902, -0.6034, -0.3713, 8.7737, 80.0902, -0.6034, -0.3713, 115.48, 89.46, 115.48, 89.46, 703.0000, 749.1553, 1, 115.48, 89.46, 0, 0, 1, ok, ok, 98.1306, 26.0263, 98.1355, 27.0231, 98.1355, 27.0231, 116.15, 89.13, 116.15, 89.13, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
111.529, 8.9410, 82.6358, -0.6102, -0.3755, 8.9410, 82.6358, -0.6102, -0.3755, 114.66, 89.86, 114.66, 89.86, 722.0000, 726.0777, 1, 114.66, 89.86, 0, 0, 1, ok, ok, 98.1262, 24.8045, 98.1327, 25.9138, 98.1327, 25.9138, 115.41, 89.49, 115.41, 89.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
112.258, 9.1110, 82.8685, -0.6856, -0.3657, 9.1110, 82.8685, -0.6856, -0.3657, 114.63, 89.87, 114.63, 89.87, 729.0000, 724.0388, 1, 114.63, 89.87, 0, 0, 1, ok, ok, 98.1266, 24.7551, 98.1309, 25.3344, 98.1309, 25.3344, 115.02, 89.69, 115.02, 89.69, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
113.032, 9.1372, 82.5855, -0.6790, -0.3169, 9.1372, 82.5855, -0.6790, -0.3169, 114.07, 90.15, 114.07, 90.15, 772.0000, 726.5194, 1, 114.07, 90.15, 0, 0, 1, ok, ok, 98.1230, 23.9158, 98.1285, 24.6251, 98.1285, 24.6251, 114.55, 89.92, 114.55, 89.92, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
113.834, 9.1372, 80.0790, -0.6412, -0.3420, 9.1372, 80.0790, -0.6412, -0.3420, 115.16, 89.62, 115.16, 89.62, 780.0000, 749.2597, 1, 115.16, 89.62, 0, 0, 1, ok, ok, 98.1295, 25.5426, 98.1288, 25.0838, 98.1288, 25.0838, 114.85, 89.77, 114.85, 89.77, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
114.569, 9.0426, 78.4693, -0.5910, -0.3808, 9.0426, 78.4693, -0.5910, -0.3808, 116.10, 89.15, 116.10, 89.15, 756.0000, 764.6299, 1, 116.10, 89.15, 0, 0, 1, ok, ok, 98.1349, 26.9469, 98.1307, 26.0154, 98.1307, 26.0154, 115.47, 89.46, 115.47, 89.46, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
115.364, 9.1549, 78.9147, -0.6971, -0.3492, 9.1549, 78.9147, -0.6971, -0.3492, 115.80, 89.30, 115.80, 89.30, 791.0000, 760.3149, 1, 115.80, 89.30, 0, 0, 1, ok, ok, 98.1335, 26.4936, 98.1315, 26.2545, 98.1315, 26.2545, 115.63, 89.38, 115.63, 89.38, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
116.178, 9.1133, 77.3537, -0.6675, -0.3338, 9.1133, 77.3537, -0.6675, -0.3338, 116.06, 89.17, 116.06, 89.17, 816.0000, 775.6575, 1, 116.06, 89.17, 0, 0, 1, ok, ok, 98.1347, 26.8825, 98.1325, 26.5685, 98.1325, 26.5685, 115.84, 89.28, 115.84, 89.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
117.038, 9.1565, 75.3931, -0.7279, -0.3235, 9.1565, 75.3931, -0.7279, -0.3235, 116.75, 88.83, 116.75, 88.83, 838.0000, 795.8287, 1, 116.75, 88.83, 0, 0, 1, ok, ok, 98.1390, 27.9126, 98.1344, 27.2406, 98.1344, 27.2406, 116.29, 89.05, 116.29, 89.05, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
117.808, 8.7550, 73.4471, -0.5895, -0.3150, 8.7550, 73.4471, -0.5895, -0.3150, 116.99, 88.71, 116.99, 88.71, 778.0000, 816.9144, 1, 116.99, 88.71, 0, 0, 1, ok, ok, 98.1389, 28.2742, 98.1358, 27.7574, 98.1358, 27.7574, 116.64, 88.88, 116.64, 88.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
118.714, 8.9335, 75.2391, -0.7211, -0.3393, 8.9335, 75.2391, -0.7211, -0.3393, 117.01, 88.70, 117.01, 88.70, 905.0000, 797.4572, 1, 117.01, 88.70, 0, 0, 1, ok, ok, 98.1401, 28.3121, 98.1371, 28.0347, 98.1371, 28.0347, 116.83, 88.79, 116.83, 88.79, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
119.545, 8.5930, 70.4864, -0.5470, -0.3646, 8.5930, 70.4864, -0.5470, -0.3646, 118.56, 87.94, 118.56, 87.94, 824.0000, 851.2286, 1, 118.56, 87.94, 0, 0, 1, ok, ok, 98.1480, 30.6223, 98.1403, 29.3285, 98.1403, 29.3285, 117.69, 88.36, 117.69, 88.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
120.353, 9.3275, 71.6320, -0.6396, -0.3993, 9.3275, 71.6320, -0.6396, -0.3993, 118.78, 87.84, 118.78, 87.84, 831.0000, 837.6143, 1, 118.78, 87.84, 0, 0, 1, ok, ok, 98.1517, 30.9468, 98.1438, 30.1376, 98.1438, 30.1376, 118.24, 88.10, 118.24, 88.10, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
121.183, 9.2480, 71.9160, -0.6751, -0.3177, 9.2480, 71.9160, -0.6751, -0.3177, 117.72, 88.36, 117.72, 88.36, 833.0000, 834.3071, 1, 117.72, 88.36, 0, 0, 1, ok, ok, 98.1447, 29.3570, 98.1440, 29.7473, 98.1440, 29.7473, 117.98, 88.23, 117.98, 88.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
122.175, 9.2126, 71.9723, -0.6735, -0.3169, 9.2126, 71.9723, -0.6735, -0.3169, 117.69, 88.37, 117.69, 88.37, 995.0000, 833.6536, 1, 117.69, 88.37, 0, 0, 1, ok, ok, 98.1445, 29.3130, 98.1442, 29.5302, 98.1442, 29.5302, 117.83, 88.30, 117.83, 88.30, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
122.860, 6.1072, 65.6221, -0.4643, -0.4302, 6.1072, 65.6221, -0.4643, -0.4302, 121.16, 86.66, 121.16, 86.66, 674.0000, 914.3268, 1, 121.16, 86.66, 0, 0, 1, ok, ok, 98.1569, 34.4976, 98.1480, 32.0139, 98.1480, 32.0139, 119.49, 87.48, 119.49, 87.48, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
123.659, 8.6464, 75.5512, -0.6855, -0.4896, 8.6464, 75.5512, -0.6855, -0.4896, 118.82, 87.82, 118.82, 87.82, 782.0000, 794.1634, 1, 118.82, 87.82, 0, 0, 1, ok, ok, 98.1509, 31.0030, 98.1489, 31.5085, 98.1489, 31.5085, 119.15, 87.65, 119.15, 87.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
124.361, 8.6464, 76.1342, -0.5908, -0.4220, 8.6464, 76.1342, -0.5908, -0.4220, 117.49, 88.47, 117.49, 88.47, 714.0000, 788.0817, 1, 117.49, 88.47, 0, 0, 1, ok, ok, 98.1423, 29.0150, 98.1469, 30.2617, 98.1469, 30.2617, 118.32, 88.06, 118.32, 88.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
125.160, 8.9538, 76.1342, -0.7395, -0.8319, 8.6464, 76.1342, -0.5908, -0.4220, 117.49, 88.47, 117.49, 88.47, 791.0000, 788.0817, 1, 117.49, 88.47, 0, 0, 0, ok, rel_ttp_sum_out_of_range, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
125.922, 8.0923, 77.8190, -0.6258, -0.3338, 8.0923, 77.8190, -0.6258, -0.3338, 115.90, 89.25, 115.90, 89.25, 778.0000, 771.0204, 1, 115.90, 89.25, 0, 0, 1, ok, ok, 98.1310, 26.6575, 98.1422, 28.4596, 98.1422, 28.4596, 117.12, 88.66, 117.12, 88.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
126.693, 9.0640, 77.4683, -0.6350, -0.3393, 9.0640, 77.4683, -0.6350, -0.3393, 116.01, 89.20, 116.01, 89.20, 769.0000, 774.5102, 1, 116.01, 89.20, 0, 0, 1, ok, ok, 98.1343, 26.8152, 98.1398, 27.6374, 98.1398, 27.6374, 116.56, 88.93, 116.56, 88.93, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
127.495, 9.0368, 77.7449, -0.6866, -0.3433, 9.0368, 77.7449, -0.6866, -0.3433, 116.11, 89.15, 116.11, 89.15, 811.0000, 771.7551, 1, 116.11, 89.15, 0, 0, 1, ok, ok, 98.1349, 26.9563, 98.1383, 27.2968, 98.1383, 27.2968, 116.34, 89.04, 116.34, 89.04, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
128.303, 9.0980, 75.8172, -0.6510, -0.3255, 9.0980, 75.8172, -0.6510, -0.3255, 116.43, 88.99, 116.43, 88.99, 809.0000, 791.3776, 1, 116.43, 88.99, 0, 0, 1, ok, ok, 98.1368, 27.4466, 98.1379, 27.3717, 98.1379, 27.3717, 116.39, 89.01, 116.39, 89.01, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
129.097, 9.2977, 74.9823, -0.6527, -0.3251, 9.2977, 74.9823, -0.6527, -0.3251, 116.70, 88.86, 116.70, 88.86, 779.0000, 800.1888, 1, 116.70, 88.86, 0, 0, 1, ok, ok, 98.1389, 27.8374, 98.1382, 27.6045, 98.1382, 27.6045, 116.54, 88.94, 116.54, 88.94, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
129.867, 9.0639, 75.9884, -0.6341, -0.3389, 9.0639, 75.9884, -0.6341, -0.3389, 116.51, 88.95, 116.51, 88.95, 771.0000, 789.5944, 1, 116.51, 88.95, 0, 0, 1, ok, ok, 98.1372, 27.5608, 98.1379, 27.5827, 98.1379, 27.5827, 116.53, 88.94, 116.53, 88.94, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
130.804, 9.1128, 76.8938, -0.6407, -0.3424, 9.1128, 76.8938, -0.6407, -0.3424, 116.26, 89.07, 116.26, 89.07, 922.0000, 780.2972, 1, 116.26, 89.07, 0, 0, 1, ok, ok, 98.1359, 27.1835, 98.1373, 27.3831, 98.1373, 27.3831, 116.39, 89.01, 116.39, 89.01, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
131.506, 9.4575, 70.4930, -0.4295, -0.4653, 9.4575, 70.4930, -0.4295, -0.4653, 119.48, 87.49, 119.48, 87.49, 712.0000, 851.1486, 1, 119.48, 87.49, 0, 0, 1, ok, ok, 98.1561, 31.9843, 98.1429, 29.6837, 98.1429, 29.6837, 117.93, 88.25, 117.93, 88.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
132.269, 8.8192, 76.7681, -0.6952, -0.4171, 8.8192, 76.7681, -0.6952, -0.4171, 117.46, 88.49, 117.46, 88.49, 760.0000, 781.5743, 1, 117.46, 88.49, 0, 0, 1, ok, ok, 98.1429, 28.9709, 98.1429, 29.3273, 98.1429, 29.3273, 117.69, 88.37, 117.69, 88.37, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
133.005, 9.1449, 77.8425, -0.6079, -0.3908, 9.1449, 77.8425, -0.6079, -0.3908, 116.48, 88.97, 116.48, 88.97, 746.0000, 770.7871, 1, 116.48, 88.97, 0, 0, 1, ok, ok, 98.1376, 27.5115, 98.1413, 28.4194, 98.1413, 28.4194, 117.09, 88.67, 117.09, 88.67, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
133.776, 9.1014, 79.1146, -0.6635, -0.3539, 9.1014, 79.1146, -0.6635, -0.3539, 115.71, 89.35, 115.71, 89.35, 777.0000, 758.3936, 1, 115.71, 89.35, 0, 0, 1, ok, ok, 98.1328, 26.3620, 98.1388, 27.3907, 98.1388, 27.3907, 116.40, 89.01, 116.40, 89.01, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
134.546, 9.2329, 78.1559, -0.6358, -0.3398, 9.2329, 78.1559, -0.6358, -0.3398, 115.76, 89.32, 115.76, 89.32, 768.0000, 767.6968, 1, 115.76, 89.32, 0, 0, 1, ok, ok, 98.1333, 26.4462, 98.1371, 26.9185, 98.1371, 26.9185, 116.08, 89.16, 116.08, 89.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
135.310, 9.1628, 78.1404, -0.6432, -0.3438, 9.1628, 78.1404, -0.6432, -0.3438, 115.85, 89.28, 115.85, 89.28, 761.0000, 767.8484, 1, 115.85, 89.28, 0, 0, 1, ok, ok, 98.1337, 26.5729, 98.1361, 26.7457, 98.1361, 26.7457, 115.97, 89.22, 115.97, 89.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
136.073, 9.0252, 78.4905, -0.6505, -0.3469, 9.0252, 78.4905, -0.6505, -0.3469, 115.80, 89.30, 115.80, 89.30, 746.0000, 764.4242, 1, 115.80, 89.30, 0, 0, 1, ok, ok, 98.1331, 26.5072, 98.1352, 26.6264, 98.1352, 26.6264, 115.89, 89.26, 115.89, 89.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
136.814, 9.0033, 79.4479, -0.6193, -0.3539, 9.0033, 79.4479, -0.6193, -0.3539, 115.49, 89.45, 115.49, 89.45, 741.0000, 755.2121, 1, 115.49, 89.45, 0, 0, 1, ok, ok, 98.1311, 26.0367, 98.1340, 26.3316, 98.1340, 26.3316, 115.69, 89.36, 115.69, 89.36, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
137.650, 8.9448, 80.2025, -0.7112, -0.3563, 8.9448, 80.2025, -0.7112, -0.3563, 115.51, 89.44, 115.51, 89.44, 850.0000, 748.1060, 1, 115.51, 89.44, 0, 0, 1, ok, ok, 98.1313, 26.0636, 98.1332, 26.1976, 98.1332, 26.1976, 115.60, 89.40, 115.60, 89.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
138.356, 9.3523, 75.0889, -0.5435, -0.3482, 9.3523, 75.0889, -0.5435, -0.3482, 116.67, 88.87, 116.67, 88.87, 717.0000, 799.0530, 1, 116.67, 88.87, 0, 0, 1, ok, ok, 98.1388, 27.8031, 98.1349, 27.0003, 98.1349, 27.0003, 116.14, 89.13, 116.14, 89.13, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
139.158, 9.2430, 79.1529, -0.7824, -0.3222, 9.2430, 79.1529, -0.7824, -0.3222, 115.57, 89.41, 115.57, 89.41, 802.0000, 758.0265, 1, 115.57, 89.41, 0, 0, 1, ok, ok, 98.1324, 26.1587, 98.1341, 26.5795, 98.1341, 26.5795, 115.85, 89.27, 115.85, 89.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
139.898, 5.8600, 76.9218, -0.4115, -0.4526, 5.8600, 76.9218, -0.4115, -0.4526, 117.46, 88.47, 117.46, 88.47, 721.0000, 780.0133, 1, 117.46, 88.47, 0, 0, 1, ok, ok, 98.1346, 28.9927, 98.1343, 27.7861, 98.1343, 27.7861, 116.66, 88.87, 116.66, 88.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
140.661, 5.8600, 79.9460, -0.4577, -0.3662, 5.8600, 79.9460, -0.4577, -0.3662, 115.41, 89.48, 115.41, 89.48, 778.0000, 750.5066, 1, 115.41, 89.48, 0, 0, 1, ok, ok, 98.1221, 25.9332, 98.1306, 26.8597, 98.1306, 26.8597, 116.04, 89.18, 116.04, 89.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
141.424, 9.1447, 78.5080, -0.6362, -0.3393, 9.1447, 78.5080, -0.6362, -0.3393, 115.65, 89.37, 115.65, 89.37, 766.0000, 764.2533, 1, 115.65, 89.37, 0, 0, 1, ok, ok, 98.1324, 26.2744, 98.1311, 26.5670, 98.1311, 26.5670, 115.84, 89.28, 115.84, 89.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
142.230, 9.2955, 78.4184, -0.6893, -0.3446, 9.2955, 78.4184, -0.6893, -0.3446, 115.87, 89.27, 115.87, 89.27, 786.0000, 765.1267, 1, 115.87, 89.27, 0, 0, 1, ok, ok, 98.1343, 26.6041, 98.1321, 26.5856, 98.1321, 26.5856, 115.86, 89.27, 115.86, 89.27, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
142.997, 9.0500, 77.3631, -0.6298, -0.3359, 9.0500, 77.3631, -0.6298, -0.3359, 115.99, 89.21, 115.99, 89.21, 767.0000, 775.5633, 1, 115.99, 89.21, 0, 0, 1, ok, ok, 98.1341, 26.7838, 98.1327, 26.6847, 98.1327, 26.6847, 115.92, 89.24, 115.92, 89.24, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
