経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
66.422, 4.4562, 71.2462, 5.5395, 1.0583, 4.4562, 71.2462, 5.5395, 0.8715, 0.4903, 119.10, 87.67, 119.10, 87.67, 0.8715, 0.4903, 2.1849, 3.8838, 0.8709, 827.0000, 842.1506, 1, 25, 0.5436, 9.7390, 9.1954, 3.2691, 0.3543, 0.6457, 119.10, 87.67, 119.10, 87.67, 0, 0, 0, 1, ok, ok, 98.1422, 31.4299, 98.1379, 30.5117, 98.1379, 30.5117, 118.48, 87.97, 118.48, 87.97, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
67.256, 4.2961, 72.5448, 5.3470, 1.3371, 4.2961, 72.5448, 5.3470, 0.9728, 0.2316, 118.92, 87.76, 118.92, 87.76, 0.9728, 0.2316, 0.9949, 4.1793, 0.8775, 859.0000, 827.0753, 1, 26, 0.5492, 9.8402, 9.2910, 3.1620, 0.3702, 0.6298, 118.92, 87.76, 118.92, 87.76, 0, 0, 0, 1, ok, ok, 98.1453, 31.1608, 98.1402, 30.8362, 98.1402, 30.8362, 118.70, 87.86, 118.70, 87.86, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.059, 4.7157, 72.8564, 5.0891, 1.0991, 4.7157, 72.8564, 5.0891, 0.8908, 0.4544, 118.64, 87.89, 118.64, 87.89, 0.8908, 0.4544, 2.1428, 4.2007, 0.4616, 810.0000, 823.5376, 1, 24, 0.4687, 9.7400, 9.2714, 3.3663, 0.3790, 0.6210, 118.64, 87.89, 118.64, 87.89, 0, 0, 0, 1, ok, ok, 98.1389, 30.7584, 98.1398, 30.7973, 98.1398, 30.7973, 118.67, 87.87, 118.67, 87.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.862, 4.1015, 73.2808, 4.3178, 1.2936, 4.1015, 73.2808, 4.3178, 0.9618, 0.2737, 117.14, 88.64, 117.14, 88.64, 0.9618, 0.2737, 1.1224, 3.9449, 0.8722, 822.0000, 818.7688, 1, 24, 0.3226, 9.4475, 9.1249, 3.0285, 0.3504, 0.6496, 117.14, 88.64, 117.14, 88.64, 0, 0, 0, 1, ok, ok, 98.1373, 28.4979, 98.1390, 29.6476, 98.1390, 29.6476, 117.90, 88.26, 117.90, 88.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
69.693, 4.8017, 74.4062, 5.1596, 1.1442, 4.8017, 74.4062, 5.1596, 0.9104, 0.4137, 118.50, 87.96, 118.50, 87.96, 0.9104, 0.4137, 1.9867, 4.3714, 0.5760, 810.0000, 806.3844, 1, 25, 0.3371, 9.6611, 9.3240, 3.4438, 0.3420, 0.6580, 118.50, 87.96, 118.50, 87.96, 0, 0, 0, 1, ok, ok, 98.1375, 30.5440, 98.1386, 30.0958, 98.1386, 30.0958, 118.20, 88.11, 118.20, 88.11, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
70.365, 4.1404, 73.6023, 5.3820, 1.1518, 4.1404, 73.6023, 5.3820, 0.9135, 0.4068, 117.88, 88.26, 117.88, 88.26, 0.9135, 0.4068, 1.6844, 3.7822, 0.8343, 793.0000, 815.1922, 1, 23, 0.4623, 9.4573, 8.9950, 3.0442, 0.4149, 0.5851, 117.88, 88.26, 117.88, 88.26, 0, 0, 0, 1, ok, ok, 98.1376, 29.6188, 98.1383, 29.8573, 98.1383, 29.8573, 118.04, 88.19, 118.04, 88.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.127, 4.5197, 79.6711, 5.3300, 1.0726, 4.5197, 79.6711, 5.3300, 0.8785, 0.4778, 116.54, 88.92, 116.54, 88.92, 0.8785, 0.4778, 2.1595, 3.9704, 0.7254, 836.0000, 753.0961, 1, 25, 0.3408, 9.6548, 9.3140, 3.2772, 0.3553, 0.6447, 116.54, 88.92, 116.54, 88.92, 0, 0, 0, 1, ok, ok, 98.1255, 27.6150, 98.1345, 28.7361, 98.1345, 28.7361, 117.29, 88.56, 117.29, 88.56, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.857, 4.4999, 78.9424, 5.4222, 1.2537, 4.4999, 78.9424, 5.4222, 0.9501, 0.3118, 117.22, 88.59, 117.22, 88.59, 0.9501, 0.3118, 1.4031, 4.2755, 0.5773, 672.0000, 760.0481, 1, 21, 0.4888, 9.5550, 9.0662, 3.2338, 0.4048, 0.5952, 117.22, 88.59, 117.22, 88.59, 0, 0, 0, 1, ok, ok, 98.1315, 28.6300, 98.1336, 28.6831, 98.1336, 28.6831, 117.26, 88.57, 117.26, 88.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.604, 4.0054, 0.0000, 6.1354, 0.9502, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.22, 88.59, 117.22, 88.59, 0.8136, 0.5815, 2.3291, 3.2587, 1.1739, 778.0000, 0.0000, 0, 23, 0.7565, 9.6713, 8.9147, 3.0659, 0.4062, 0.5938, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
73.337, 3.7442, 0.0000, 6.3104, 0.9677, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.22, 88.59, 117.22, 88.59, 0.8236, 0.5672, 2.1237, 3.0837, 1.0928, 710.0000, 0.0000, 0, 21, 0.5010, 9.6441, 9.1432, 2.8642, 0.3901, 0.6099, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.037, 3.6981, 80.6716, 6.0375, 1.1326, 3.6981, 80.6716, 6.0375, 0.9055, 0.4243, 115.74, 89.32, 115.74, 89.32, 0.9055, 0.4243, 1.5690, 3.3488, 0.9912, 727.0000, 743.7560, 1, 22, 0.7371, 9.5779, 8.8408, 2.7965, 0.4003, 0.5997, 115.74, 89.32, 115.74, 89.32, 0, 0, 0, 1, ok, ok, 98.1246, 26.4220, 98.1309, 27.5525, 98.1309, 27.5525, 116.50, 88.95, 116.50, 88.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.807, 4.0803, 83.4054, 5.3035, 1.0092, 4.0803, 83.4054, 5.3035, 0.8464, 0.5325, 114.59, 89.88, 114.59, 89.88, 0.8464, 0.5325, 2.1729, 3.4536, 0.7616, 762.0000, 719.3780, 1, 23, 0.3332, 9.5952, 9.2620, 2.9840, 0.3885, 0.6115, 114.59, 89.88, 114.59, 89.88, 0, 0, 0, 1, ok, ok, 98.1155, 24.7058, 98.1262, 26.1292, 98.1262, 26.1292, 115.55, 89.42, 115.55, 89.42, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.508, 2.4357, 0.0000, 6.5303, 0.8250, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 114.59, 89.88, 114.59, 89.88, 0.7346, 0.6785, 1.6527, 1.7892, 1.2368, 696.0000, 0.0000, 0, 20, 1.1498, 9.2738, 8.1240, 2.1203, 0.4310, 0.5690, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
76.268, 4.0289, 81.9007, 4.5656, 0.9824, 4.0289, 81.9007, 4.5656, 0.8318, 0.5550, 114.12, 90.11, 114.12, 90.11, 0.8318, 0.5550, 2.2361, 3.3514, 0.6339, 753.0000, 732.5945, 1, 23, 0.3998, 9.5298, 9.1300, 2.9185, 0.3360, 0.6640, 114.12, 90.11, 114.12, 90.11, 0, 0, 0, 1, ok, ok, 98.1146, 24.0012, 98.1228, 25.0652, 98.1228, 25.0652, 114.83, 89.77, 114.83, 89.77, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.110, 3.9630, 80.2893, 4.1439, 1.6114, 3.9630, 80.2893, 4.1439, 0.9992, -0.0406, 115.90, 89.25, 115.90, 89.25, 0.9992, -0.0406, -0.1609, 3.9597, 0.8585, 725.0000, 747.2973, 1, 22, 0.4449, 9.6023, 9.1574, 2.9308, 0.4110, 0.5890, 115.90, 89.25, 115.90, 89.25, 0, 0, 0, 1, ok, ok, 98.1352, 26.6408, 98.1265, 25.8530, 98.1265, 25.8530, 115.36, 89.51, 115.36, 89.51, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.941, 4.5632, 76.6138, 4.9998, 1.4614, 4.5632, 76.6138, 4.9998, 0.9940, 0.1092, 118.25, 88.09, 118.25, 88.09, 0.9940, 0.1092, 0.4982, 4.5360, 0.5856, 766.0000, 783.1486, 1, 23, 0.3019, 9.7323, 9.4304, 3.2794, 0.4321, 0.5679, 118.25, 88.09, 118.25, 88.09, 0, 0, 0, 1, ok, ok, 98.1417, 30.1628, 98.1310, 28.0079, 98.1310, 28.0079, 116.80, 88.80, 116.80, 88.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
78.649, 4.4894, 74.1588, 5.4529, 1.1552, 4.4894, 74.1588, 5.4529, 0.9149, 0.4037, 118.39, 88.01, 118.39, 88.01, 0.9149, 0.4037, 1.8125, 4.1072, 0.8230, 818.0000, 809.0743, 1, 24, 0.3729, 9.7181, 9.3452, 3.2794, 0.3814, 0.6186, 118.39, 88.01, 118.39, 88.01, 0, 0, 0, 1, ok, ok, 98.1383, 30.3752, 98.1332, 29.1916, 98.1332, 29.1916, 117.59, 88.40, 117.59, 88.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
79.380, 4.1866, 78.4789, 3.7833, 1.3647, 4.1866, 78.4789, 3.7833, 0.9788, 0.2047, 115.41, 89.49, 115.41, 89.49, 0.9788, 0.2047, 0.8568, 4.0980, 0.8287, 837.0000, 764.5372, 1, 25, 0.2182, 9.7977, 9.5796, 3.0742, 0.4038, 0.5962, 115.41, 89.49, 115.41, 89.49, 0, 0, 0, 1, ok, ok, 98.1277, 25.9260, 98.1315, 27.5588, 98.1315, 27.5588, 116.50, 88.95, 116.50, 88.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
80.186, 3.0989, 79.8118, 3.2107, 1.6590, 3.0989, 79.8118, 3.2107, 0.9961, -0.0881, 113.81, 90.29, 113.81, 90.29, 0.9961, -0.0881, -0.2729, 3.0869, 0.7052, 715.0000, 751.7686, 1, 22, 0.4079, 7.3190, 6.9111, 2.3020, 0.3832, 0.6168, 113.81, 90.29, 113.81, 90.29, 0, 0, 0, 1, ok, ok, 98.1310, 23.5226, 98.1314, 25.5407, 98.1314, 25.5407, 115.16, 89.62, 115.16, 89.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
80.988, 2.9431, 78.5459, 3.3154, 1.2489, 2.9431, 78.5459, 3.3154, 0.9486, 0.3164, 112.45, 90.95, 112.45, 90.95, 0.9486, 0.3164, 0.9311, 2.7919, 0.6494, 745.0000, 763.8843, 1, 22, 0.3718, 6.9010, 6.5293, 2.1801, 0.3678, 0.6322, 112.45, 90.95, 112.45, 90.95, 0, 0, 0, 1, ok, ok, 98.1169, 21.5008, 98.1270, 23.5207, 98.1270, 23.5207, 113.81, 90.29, 113.81, 90.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
81.752, 3.3207, 0.0000, 4.4463, 1.5105, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 112.45, 90.95, 112.45, 90.95, 0.9982, 0.0603, 0.2001, 3.3147, 1.2063, 774.0000, 0.0000, 0, 23, 0.5206, 9.6845, 9.1639, 2.6398, 0.3863, 0.6137, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
82.365, 3.8457, 77.0494, 6.4558, 1.5297, 3.8457, 77.0494, 6.4558, 0.9992, 0.0411, 118.77, 87.84, 118.77, 87.84, 0.9992, 0.0411, 0.1580, 3.8425, 0.9748, 811.0000, 778.7211, 1, 24, 0.3799, 9.9143, 9.5343, 2.8888, 0.4760, 0.5240, 118.77, 87.84, 118.77, 87.84, 0, 0, 0, 1, ok, ok, 98.1472, 30.9288, 98.1331, 27.2248, 98.1331, 27.2248, 116.28, 89.06, 116.28, 89.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
83.163, 4.3996, 85.7314, 5.5403, 1.4510, 4.3996, 85.7314, 5.5403, 0.9928, 0.1195, 115.85, 89.26, 115.85, 89.26, 0.9928, 0.1195, 0.5259, 4.3681, 0.6432, 768.0000, 699.8605, 1, 23, 0.3761, 9.9331, 9.5570, 3.1768, 0.4870, 0.5130, 115.85, 89.26, 115.85, 89.26, 0, 0, 0, 1, ok, ok, 98.1253, 26.5862, 98.1307, 26.9055, 98.1307, 26.9055, 116.07, 89.16, 116.07, 89.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
83.761, 3.7137, 0.0000, 5.7132, 1.3941, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 115.85, 89.26, 115.85, 89.26, 0.9844, 0.1758, 0.6530, 3.6558, 1.0056, 617.0000, 0.0000, 0, 19, 0.4773, 9.6254, 9.1481, 2.8119, 0.3809, 0.6191, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
84.466, 3.3956, 0.0000, 4.1932, 0.4543, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 115.85, 89.26, 115.85, 89.26, 0.4388, 0.8986, 3.0512, 1.4901, 1.2402, 794.0000, 0.0000, 0, 24, 0.3967, 9.3802, 8.9835, 2.7025, 0.2531, 0.7469, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
85.470, 3.6593, 0.0000, 3.1966, 2.4233, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 115.85, 89.26, 115.85, 89.26, 0.6581, -0.7529, -2.7553, 2.4081, 1.3852, 597.0000, 0.0000, 0, 18, 0.3456, 9.3498, 9.0042, 2.9350, 0.5595, 0.4405, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.162, 4.2716, 70.6513, 4.7172, 2.0700, 4.2716, 70.6513, 4.7172, 0.8779, -0.4788, 122.38, 86.09, 122.38, 86.09, 0.8779, -0.4788, -2.0451, 3.7502, 0.9443, 718.0000, 849.2413, 1, 21, 0.5315, 9.8134, 9.2819, 3.1647, 0.4721, 0.5279, 122.38, 86.09, 122.38, 86.09, 0, 0, 0, 1, ok, ok, 98.1836, 36.2942, 98.1466, 31.5998, 98.1466, 31.5998, 119.21, 87.61, 119.21, 87.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.667, 4.5728, 0.0000, 5.1580, 1.2057, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 122.38, 86.09, 122.38, 86.09, 0.9341, 0.3571, 1.6327, 4.2714, 0.7749, 1008.0000, 0.0000, 0, 30, 0.2312, 9.8011, 9.5699, 3.3250, 0.5040, 0.4960, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
87.337, 3.1833, 94.2566, 7.4125, 2.7031, 3.1833, 94.2566, 7.4125, 0.4246, -0.9054, 120.60, 86.98, 120.60, 86.98, 0.4246, -0.9054, -2.8820, 1.3517, 0.9503, 668.0000, 636.5603, 1, 20, 1.7815, 9.8325, 8.0510, 2.4433, 0.6991, 0.3009, 120.60, 86.98, 120.60, 86.98, 0, 0, 0, 1, ok, ok, 98.1868, 33.6177, 98.1587, 32.6088, 98.1587, 32.6088, 119.90, 87.29, 119.90, 87.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
88.102, 1.9598, 91.3548, 8.1568, 1.3101, 1.9598, 91.3548, 7.6781, 0.9662, 0.2577, 111.93, 91.20, 111.93, 91.20, 0.9662, 0.2577, 0.5051, 1.8936, 0.3704, 514.0000, 656.7802, 1, 16, 5.5441, 9.8528, 4.3087, 1.4345, 0.4163, 0.5837, 111.93, 91.20, 111.93, 91.20, 0, 0, 1, 1, Mean:8.1568->7.6781, ok, 98.1089, 20.7243, 98.1437, 26.6665, 98.1437, 26.6665, 115.92, 89.25, 115.92, 89.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
88.806, 4.6530, 0.0000, 5.6930, 1.0504, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8676, 0.4972, 2.3135, 4.0371, 0.5937, 673.0000, 0.0000, 0, 21, 0.4494, 9.7807, 9.3313, 3.3433, 0.3626, 0.6374, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
89.569, 4.1694, 0.0000, 4.4322, 1.5996, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9996, -0.0288, -0.1200, 4.1677, 0.9616, 764.0000, 0.0000, 0, 23, 0.4060, 9.7269, 9.3210, 3.1011, 0.3927, 0.6073, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
90.310, 4.0756, 0.0000, 5.8645, 1.1471, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9116, 0.4112, 1.6757, 3.7152, 0.9342, 707.0000, 0.0000, 0, 21, 0.6003, 9.6146, 9.0143, 3.0295, 0.4342, 0.5658, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
91.049, 4.4962, 0.0000, 5.0887, 1.5002, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9975, 0.0706, 0.3174, 4.4850, 0.6295, 757.0000, 0.0000, 0, 23, 0.4886, 9.7368, 9.2482, 3.2410, 0.4267, 0.5733, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
91.817, 4.2194, 0.0000, 5.8041, 1.0810, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8824, 0.4705, 1.9851, 3.7233, 0.8862, 732.0000, 0.0000, 0, 21, 0.4788, 9.5746, 9.0958, 3.1124, 0.4085, 0.5915, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
92.564, 4.0885, 0.0000, 5.6181, 1.1175, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8990, 0.4379, 1.7905, 3.6756, 1.0107, 745.0000, 0.0000, 0, 23, 0.5516, 9.5350, 8.9834, 3.0626, 0.3812, 0.6188, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
93.318, 4.2421, 0.0000, 5.0158, 1.2462, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9478, 0.3189, 1.3530, 4.0206, 0.7518, 757.0000, 0.0000, 0, 22, 0.4224, 9.5284, 9.1060, 3.0924, 0.3884, 0.6116, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
94.084, 4.3987, 0.0000, 5.5395, 1.1694, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9205, 0.3907, 1.7184, 4.0492, 0.7795, 765.0000, 0.0000, 0, 23, 0.5263, 9.6708, 9.1445, 3.2066, 0.3712, 0.6288, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
94.823, 4.2534, 0.0000, 5.2830, 1.3689, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9797, 0.2006, 0.8530, 4.1669, 0.8458, 751.0000, 0.0000, 0, 23, 0.3858, 9.6832, 9.2974, 3.1242, 0.4407, 0.5593, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
95.655, 3.9715, 0.0000, 5.7931, 1.0609, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8728, 0.4881, 1.9385, 3.4663, 1.0540, 780.0000, 0.0000, 0, 23, 0.6470, 9.7180, 9.0710, 2.9996, 0.3628, 0.6372, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
96.388, 4.4428, 0.0000, 5.2339, 1.0615, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8731, 0.4876, 2.1661, 3.8790, 0.7250, 730.0000, 0.0000, 0, 22, 0.3234, 9.6464, 9.3231, 3.2241, 0.3603, 0.6397, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
97.190, 4.1379, 0.0000, 3.7868, 1.6548, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9965, -0.0839, -0.3472, 4.1233, 1.0725, 814.0000, 0.0000, 0, 24, 0.2678, 9.4678, 9.2000, 3.1163, 0.3870, 0.6130, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
97.893, 4.1356, 0.0000, 5.4825, 1.0474, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8661, 0.4998, 2.0671, 3.5820, 1.0280, 754.0000, 0.0000, 0, 23, 0.4064, 9.5038, 9.0974, 3.0997, 0.3355, 0.6645, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
98.665, 4.0260, 0.0000, 5.1638, 1.1821, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.9254, 0.3790, 1.5258, 3.7257, 0.9607, 781.0000, 0.0000, 0, 23, 0.4371, 9.4973, 9.0602, 3.0046, 0.3534, 0.6466, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
99.329, 4.1093, 0.0000, 5.3045, 1.0852, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 111.93, 91.20, 111.93, 91.20, 0.8844, 0.4667, 1.9178, 3.6343, 0.8860, 729.0000, 0.0000, 0, 22, 0.5909, 9.5025, 8.9116, 3.0378, 0.3608, 0.6392, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
