経過時間_秒,M1_A,M1_HR,M1_V2P_relTTP,M1_P2V_relTTP,M1_SBP,M1_DBP,M2_A,M2_HR,M2_V2P_relTTP,M2_P2V_relTTP,M2_Stiffness,M2_E,M2_SBP,M2_DBP,M3_A,M3_HR,M3_Mean,M3_Phi,M3_SBP,M3_DBP,timestamp,ref_SBP,ref_DBP,subject_id,source_file
34.101,9.1005,71.1331,-0.6323,-0.3162,117.7,76.91,4.4572,68.9655,-0.6323,-0.3162,8.855,4.1943,121.54,81.54,4.4916,68.8863,4.6943,1.9721,119.54,80.29,34101,,,AT2,AT2-1_17_29_09_Training_Data.csv
34.935,9.1403,71.3229,-0.6687,-0.3147,116.71,75.11,4.5049,72.0288,-0.6687,-0.3147,8.4515,3.9819,120.32,80.83,4.5196,72.1154,5.0624,2.0302,120.41,81.24,34935,,,AT2,AT2-1_17_29_09_Training_Data.csv
35.81,9.1721,71.5886,-0.6719,-0.3162,116.68,75.14,4.4698,71.8563,-0.6719,-0.3162,8.3478,3.9485,117.93,78.17,4.4766,71.8563,5.3803,1.9753,119.28,79.97,35810,,,AT2,AT2-1_17_29_09_Training_Data.csv
36.608,9.0759,70.0884,-0.6041,-0.3398,119.48,78.82,4.3718,71.4286,-0.6041,-0.3398,8.0167,3.8341,116.69,76.84,4.3825,71.3436,5.5542,1.7902,116.54,76.38,36608,,,AT2,AT2-1_17_29_09_Training_Data.csv
37.469,9.1873,72.5487,-0.703,-0.3308,116.04,74.07,4.4856,69.5249,-0.703,-0.3308,8.2608,3.9005,121.16,82.44,4.481,69.6056,5.5014,1.8685,117.84,78.27,37469,,,AT2,AT2-1_17_29_09_Training_Data.csv
38.31,9.1233,71.0888,-0.6516,-0.3449,118.17,76.75,4.4309,74.9064,-0.6516,-0.3449,8.2259,3.9078,116.05,75.88,4.4433,74.813,5.3458,1.9092,118.31,78.73,38310,,,AT2,AT2-1_17_29_09_Training_Data.csv
39.146,9.1556,71.1737,-0.6663,-0.3135,116.83,75.24,4.4178,69.2042,-0.6663,-0.3135,8.1271,3.8666,118.54,79.07,4.4052,69.2042,5.3865,1.8575,117.33,77.65,39146,,,AT2,AT2-1_17_29_09_Training_Data.csv
39.976,9.0863,71.5134,-0.6719,-0.315,116.41,74.77,4.4112,71.2589,-0.6719,-0.315,8.4291,4.0133,118.52,78.7,4.4436,71.2589,4.6621,1.9594,118.87,79.79,39976,,,AT2,AT2-1_17_29_09_Training_Data.csv
40.814,9.2387,71.8992,-0.6759,-0.3181,116.73,75.27,4.4448,71.8563,-0.6759,-0.3181,7.831,3.7144,115.34,76.08,4.4478,71.8563,5.2745,1.8624,117.63,78.05,40814,,,AT2,AT2-1_17_29_09_Training_Data.csv
41.712,9.2141,71.7488,-0.7088,-0.315,115.7,73.32,4.5296,71.9424,-0.7088,-0.315,8.4764,3.9827,118.09,78.17,4.5467,71.9424,5.1691,1.9994,120.19,80.89,41712,,,AT2,AT2-1_17_29_09_Training_Data.csv
42.514,9.2141,69.1543,-0.6607,-0.3304,118.32,75.93,4.6142,71.8563,-0.6607,-0.3304,8.206,3.8202,115.47,74.81,4.6226,71.9424,5.4472,1.8416,119.55,78.8,42514,,,AT2,AT2-1_17_29_09_Training_Data.csv
43.356,9.1798,71.8724,-0.6995,-0.3703,117.58,75.21,4.7085,66.3717,-0.6995,-0.3703,8.9995,4.1474,121.18,81.0,4.7267,66.3717,5.3086,1.8583,120.13,79.81,43356,,,AT2,AT2-1_17_29_09_Training_Data.csv
44.243,9.1704,71.607,-0.7063,-0.3139,115.65,73.24,4.3555,75.2823,-0.7063,-0.3139,7.5023,3.5948,113.61,74.22,4.3363,75.188,5.8715,1.8551,116.53,76.97,44243,,,AT2,AT2-1_17_29_09_Training_Data.csv
45.092,9.2027,69.5287,-0.6318,-0.3345,119.09,77.6,4.5039,71.8563,-0.6318,-0.3345,8.906,4.1965,118.88,77.71,4.5286,71.9424,5.0096,1.9791,120.28,80.52,45092,,,AT2,AT2-1_17_29_09_Training_Data.csv
46.718,9.1268,70.0954,-0.6608,-0.2721,115.91,74.14,4.3191,71.9424,-0.6608,-0.2721,7.9398,3.8204,118.89,79.69,4.3158,71.8563,5.7386,1.7994,116.03,76.01,46718,,,AT2,AT2-1_17_29_09_Training_Data.csv
47.592,9.2586,69.6065,-0.6452,-0.3422,119.11,77.32,4.3453,78.125,-0.6452,-0.3422,8.1375,3.9037,117.1,77.19,4.3493,78.125,5.2192,1.8252,116.79,76.84,47592,,,AT2,AT2-1_17_29_09_Training_Data.csv
48.398,9.2387,69.1249,-0.6041,-0.3398,120.26,79.3,4.5155,68.7285,-0.6041,-0.3398,8.957,4.2151,122.91,82.29,4.5391,68.7285,4.9251,2.1124,122.04,82.71,48398,,,AT2,AT2-1_17_29_09_Training_Data.csv
49.232,9.0848,71.7277,-0.6969,-0.328,116.07,73.81,4.6576,69.2841,-0.6969,-0.328,8.9741,4.1583,124.31,84.76,4.6779,69.3642,5.2778,1.9266,120.52,80.57,49232,,,AT2,AT2-1_17_29_09_Training_Data.csv
50.07,9.098,71.8349,-0.6331,-0.3165,117.46,76.97,4.3587,74.6269,-0.6331,-0.3165,7.9391,3.8027,114.93,75.26,4.3487,74.5342,5.8396,1.8202,116.19,76.51,50070,,,AT2,AT2-1_17_29_09_Training_Data.csv
50.839,9.0892,71.7168,-0.5907,-0.315,118.59,79.14,4.4007,71.8563,-0.5907,-0.315,8.1406,3.8806,118.93,79.8,4.41,71.8563,5.1774,1.8436,117.11,77.54,50839,,,AT2,AT2-1_17_29_09_Training_Data.csv
52.433,9.1531,74.7373,-0.7295,-0.3433,114.93,73.18,3.9542,77.1208,-0.7295,-0.3433,6.9855,3.5129,113.38,75.84,3.9203,77.1208,5.8589,1.8931,112.52,74.84,52433,,,AT2,AT2-1_17_29_09_Training_Data.csv
53.241,9.1032,73.7186,-0.6,-0.32,117.91,79.12,4.2703,79.5756,-0.6,-0.32,7.2928,3.5291,110.2,71.16,4.2718,79.5756,5.2103,2.0017,117.28,79.11,53241,,,AT2,AT2-1_17_29_09_Training_Data.csv
54.047,9.211,73.987,-0.6535,-0.3676,118.19,78.01,4.3363,71.09,-0.6535,-0.3676,8.1468,3.9122,120.41,82.18,4.3582,71.09,5.1947,1.889,116.68,77.91,54047,,,AT2,AT2-1_17_29_09_Training_Data.csv
54.845,9.1509,74.2137,-0.6538,-0.3275,116.66,76.7,4.2871,75.4717,-0.6538,-0.3275,7.4933,3.619,115.48,77.24,4.2779,75.5668,5.7973,1.9342,116.38,77.86,54845,,,AT2,AT2-1_17_29_09_Training_Data.csv
55.646,9.0907,74.6976,-0.6617,-0.3308,116.22,76.22,4.3836,74.4417,-0.6617,-0.3308,8.0483,3.8441,117.08,78.48,4.389,74.4417,5.2187,1.8669,116.55,77.76,55646,,,AT2,AT2-1_17_29_09_Training_Data.csv
56.518,9.1089,74.8019,-0.7004,-0.3296,115.14,74.2,4.2438,74.7198,-0.7004,-0.3296,7.3727,3.5789,113.69,75.62,4.2444,74.7198,5.3352,1.9686,116.4,78.36,56518,,,AT2,AT2-1_17_29_09_Training_Data.csv
57.321,9.3304,71.7223,-0.6441,-0.3398,118.62,77.89,4.1945,74.9064,-0.6441,-0.3398,7.5288,3.6761,113.08,73.71,4.1904,74.813,5.4622,1.8557,115.22,76.18,57321,,,AT2,AT2-1_17_29_09_Training_Data.csv
59.784,8.985,73.1458,-0.6567,-0.3284,116.45,75.79,4.3318,71.4286,-0.6567,-0.3284,9.4616,4.546,121.11,80.4,4.3913,71.4286,3.7515,2.4044,123.38,86.79,59784,,,AT2,AT2-1_17_29_09_Training_Data.csv
0.003,9.3429,75.5754,-0.7434,-0.3304,114.43,72.93,4.2916,74.0741,-0.7021,-0.3304,9.1455,4.4146,117.71,77.3,4.3631,74.0741,3.972,2.3318,121.72,85.37,3,,,AT3,AT3-1_17_39_27_Training_Data.csv
0.939,9.1161,75.5754,-0.5782,-0.3717,119.62,82.0,4.5873,69.2042,-0.5782,-0.3717,8.9466,4.1771,118.28,78.52,4.6118,69.2042,5.2957,1.8559,118.26,79.02,939,,,AT3,AT3-1_17_39_27_Training_Data.csv
1.772,9.1217,78.5387,-0.7643,-0.3597,113.22,72.19,4.538,66.6667,-0.7643,-0.3597,8.0712,3.7888,121.02,84.15,4.5409,66.6667,5.6168,1.8164,116.48,77.81,1772,,,AT3,AT3-1_17_39_27_Training_Data.csv
2.617,9.2528,75.096,-0.6331,-0.3165,116.9,78.02,4.1253,80.2139,-0.6331,-0.3165,6.8406,3.3679,106.41,67.68,4.1198,80.1068,5.8342,1.8624,113.9,75.68,2617,,,AT3,AT3-1_17_39_27_Training_Data.csv
3.415,9.2528,73.0381,-0.6256,-0.3519,118.88,79.09,4.2444,73.0816,-0.6256,-0.3519,7.3251,3.5556,115.01,76.91,4.2496,73.1707,5.774,1.8184,115.01,75.86,3415,,,AT3,AT3-1_17_39_27_Training_Data.csv
4.185,9.1253,74.0975,-0.6203,-0.3308,117.65,78.47,4.3319,71.4286,-0.6203,-0.3308,7.4757,3.5918,116.5,78.58,4.3223,71.4286,5.9785,1.7571,114.7,75.3,4185,,,AT3,AT3-1_17_39_27_Training_Data.csv
4.983,9.2045,75.9617,-0.6857,-0.3429,115.89,75.87,4.3488,75.5668,-0.6857,-0.3429,7.5873,3.6383,116.51,79.0,4.346,75.662,5.7221,1.8911,116.12,77.66,4983,,,AT3,AT3-1_17_39_27_Training_Data.csv
5.751,9.0659,75.5253,-0.6195,-0.3304,117.04,78.48,4.2205,77.6197,-0.6195,-0.3304,7.4211,3.6123,112.8,74.57,4.2139,77.5194,5.8695,1.8264,114.24,75.72,5751,,,AT3,AT3-1_17_39_27_Training_Data.csv
6.517,9.1346,76.8523,-0.6454,-0.3442,116.56,77.92,4.251,74.1656,-0.6454,-0.3442,7.791,3.7788,117.48,80.01,4.2443,74.1656,5.6386,1.8785,114.86,76.82,6517,,,AT3,AT3-1_17_39_27_Training_Data.csv
7.322,9.0604,77.5836,-0.6462,-0.3446,116.1,77.71,4.3346,78.9474,-0.6462,-0.3446,7.9888,3.8371,117.08,79.29,4.3507,78.9474,5.3129,1.9718,116.81,79.11,7322,,,AT3,AT3-1_17_39_27_Training_Data.csv
8.126,9.2212,76.0283,-0.6559,-0.3689,117.57,78.25,4.0487,77.821,-0.6559,-0.3689,7.2783,3.6172,114.35,76.82,4.0306,77.821,5.8872,1.9411,113.81,76.3,8126,,,AT3,AT3-1_17_39_27_Training_Data.csv
8.96,9.2219,75.3211,-0.6978,-0.3284,115.34,74.81,4.3647,74.813,-0.6978,-0.3284,7.9118,3.7871,117.05,78.67,4.3687,74.813,5.441,2.0596,118.48,80.56,8960,,,AT3,AT3-1_17_39_27_Training_Data.csv
9.756,9.1421,73.593,-0.6331,-0.3165,117.05,77.39,4.3962,75.0,-0.6331,-0.3165,8.1647,3.894,115.56,76.09,4.3999,75.0,5.4376,1.8643,116.83,77.7,9756,,,AT3,AT3-1_17_39_27_Training_Data.csv
10.633,9.1776,74.4281,-0.7039,-0.3312,115.41,74.27,4.4533,71.7703,-0.7039,-0.3312,8.6953,4.1205,120.9,81.91,4.4643,71.7703,5.134,1.9617,118.42,79.77,10633,,,AT3,AT3-1_17_39_27_Training_Data.csv
11.496,9.1776,71.3374,-0.6404,-0.339,118.37,77.43,4.3606,74.6269,-0.6404,-0.339,8.15,3.9029,115.72,75.67,4.368,74.6269,5.3097,1.9451,117.99,78.81,11496,,,AT3,AT3-1_17_39_27_Training_Data.csv
12.295,9.1285,70.3782,-0.6111,-0.3056,118.26,77.75,4.487,69.2042,-0.6111,-0.3056,8.3543,3.9439,120.11,80.38,4.4994,69.2042,5.2411,1.9185,119.09,79.28,12295,,,AT3,AT3-1_17_39_27_Training_Data.csv
13.168,9.155,72.7036,-0.703,-0.3308,115.89,73.97,4.505,69.0449,-0.703,-0.3308,8.7294,4.1128,122.23,83.06,4.5179,69.0449,5.1898,1.8734,118.23,78.72,13168,,,AT3,AT3-1_17_39_27_Training_Data.csv
13.974,9.2564,70.6186,-0.6041,-0.3398,119.84,79.58,4.2452,75.2823,-0.6041,-0.3398,7.6942,3.7343,113.91,74.1,4.2417,75.2823,5.613,1.8428,115.76,76.26,13974,,,AT3,AT3-1_17_39_27_Training_Data.csv
14.809,9.234,72.5236,-0.6969,-0.328,116.26,74.49,4.4351,68.8863,-0.6969,-0.328,8.5108,4.0413,122.41,83.46,4.4365,68.9655,5.5972,1.9576,118.48,79.34,14809,,,AT3,AT3-1_17_39_27_Training_Data.csv
15.572,9.2015,72.1884,-0.5928,-0.3162,118.75,79.55,4.4852,74.4417,-0.5928,-0.3162,8.1352,3.8413,115.6,75.84,4.4895,74.3494,5.6664,1.7912,117.07,77.05,15572,,,AT3,AT3-1_17_39_27_Training_Data.csv
16.385,9.0882,75.2748,-0.692,-0.346,115.69,75.08,4.4923,71.7703,-0.692,-0.346,8.3571,3.9429,121.19,83.16,4.5107,71.7703,5.3872,1.7794,116.49,77.12,16385,,,AT3,AT3-1_17_39_27_Training_Data.csv
17.147,9.0221,74.5305,-0.5683,-0.3247,118.45,80.75,4.0838,77.9221,-0.5683,-0.3247,6.9794,3.4537,110.75,72.6,4.0772,77.9221,5.9128,1.7716,112.55,73.94,17147,,,AT3,AT3-1_17_39_27_Training_Data.csv
17.878,9.1534,76.5775,-0.6063,-0.3898,119.22,81.28,4.223,75.2823,-0.6063,-0.3898,7.5792,3.6882,119.11,82.35,4.2251,75.188,5.6012,1.8497,114.41,76.26,17878,,,AT3,AT3-1_17_39_27_Training_Data.csv
18.638,9.0626,79.233,-0.6758,-0.3611,115.31,76.83,3.9644,77.7202,-0.6758,-0.3611,6.7598,3.395,114.2,78.31,3.9498,77.9221,5.9543,2.0385,113.52,77.28,18638,,,AT3,AT3-1_17_39_27_Training_Data.csv
20.088,8.8961,79.0899,-0.6079,-0.3039,114.91,78.23,4.2559,78.125,-0.6079,-0.3039,8.0056,3.8806,116.82,79.32,4.2463,78.125,5.3597,2.0792,116.79,80.1,20088,,,AT3,AT3-1_17_39_27_Training_Data.csv
20.822,9.0209,79.9664,-0.6226,-0.3544,116.21,79.42,4.2,84.9858,-0.6226,-0.3544,7.8227,3.8171,117.2,80.57,4.2121,84.9858,5.0282,2.0428,115.89,79.43,20822,,,AT3,AT3-1_17_39_27_Training_Data.csv
22.257,8.9656,80.8454,-0.6294,-0.3597,115.75,79.12,4.2178,82.5309,-0.6294,-0.3597,7.7952,3.7956,119.25,83.1,4.2181,82.6446,5.3508,2.1319,116.78,80.74,22257,,,AT3,AT3-1_17_39_27_Training_Data.csv
23.058,9.0939,81.2371,-0.7184,-0.3592,113.55,74.91,3.883,84.6262,-0.7184,-0.3592,6.4863,3.2917,110.73,75.29,3.8695,84.507,5.8502,2.0127,112.07,76.39,23058,,,AT3,AT3-1_17_39_27_Training_Data.csv
23.825,9.2113,77.9434,-0.6592,-0.3296,115.6,77.24,4.0447,81.7439,-0.6592,-0.3296,6.9149,3.4383,108.7,71.09,4.0476,81.7439,5.5986,1.9356,113.51,76.44,23825,,,AT3,AT3-1_17_39_27_Training_Data.csv
24.594,8.9544,78.0849,-0.6454,-0.3012,114.27,76.24,4.2384,75.188,-0.6454,-0.3012,7.581,3.6823,114.17,76.71,4.2425,75.188,5.4273,2.0115,116.17,78.98,24594,,,AT3,AT3-1_17_39_27_Training_Data.csv
25.371,9.0945,78.0541,-0.6437,-0.3433,116.08,78.01,4.2469,78.0234,-0.6437,-0.3433,7.8403,3.8045,115.57,78.05,4.2546,78.0234,5.3375,1.8189,114.03,76.08,25371,,,AT3,AT3-1_17_39_27_Training_Data.csv
26.136,9.0945,77.6349,-0.6371,-0.3398,116.28,78.2,4.1269,77.6197,-0.6371,-0.3398,7.2855,3.5863,114.05,76.92,4.1446,77.6197,5.47,1.9106,114.18,76.74,26136,,,AT3,AT3-1_17_39_27_Training_Data.csv
26.938,9.1459,78.0311,-0.6902,-0.3451,115.02,75.77,4.0175,78.9474,-0.6902,-0.3451,7.0245,3.5046,113.12,76.38,4.011,79.0514,5.8994,1.8891,112.58,75.35,26938,,,AT3,AT3-1_17_39_27_Training_Data.csv
27.697,8.9993,76.3881,-0.6172,-0.3292,116.6,78.43,4.2168,77.6197,-0.6172,-0.3292,7.4355,3.6209,112.52,74.43,4.2188,77.5194,5.5675,1.87,114.64,76.55,27697,,,AT3,AT3-1_17_39_27_Training_Data.csv
28.508,9.0027,77.697,-0.6957,-0.3478,114.64,74.96,4.2832,74.4417,-0.6957,-0.3478,7.7726,3.7556,117.27,80.04,4.2951,74.4417,5.2491,1.8849,115.26,77.41,28508,,,AT3,AT3-1_17_39_27_Training_Data.csv
29.298,9.1387,75.7944,-0.651,-0.3255,116.15,76.98,3.9948,78.8436,-0.651,-0.3255,7.0199,3.5122,110.68,72.74,3.9791,78.8436,5.5526,1.9219,113.19,75.8,29298,,,AT3,AT3-1_17_39_27_Training_Data.csv
30.142,9.1679,75.8718,-0.6684,-0.3342,116.01,76.41,4.3249,74.0741,-0.6684,-0.3342,7.9613,3.8282,116.63,78.42,4.3299,74.0741,5.1725,2.114,118.68,81.27,30142,,,AT3,AT3-1_17_39_27_Training_Data.csv
30.906,9.0983,73.4031,-0.5865,-0.3519,119.39,80.64,4.2926,75.188,-0.5865,-0.3519,7.8055,3.7674,115.69,76.83,4.296,75.188,5.2856,1.8816,116.15,77.35,30906,,,AT3,AT3-1_17_39_27_Training_Data.csv
31.711,9.0693,75.834,-0.6902,-0.3451,115.48,75.16,4.3907,71.6846,-0.6902,-0.3451,8.1803,3.904,121.45,83.76,4.3963,71.6846,5.1807,2.0202,118.18,80.23,31711,,,AT3,AT3-1_17_39_27_Training_Data.csv
32.54,9.244,75.2256,-0.6978,-0.3284,115.44,74.88,4.2628,78.2269,-0.6978,-0.3284,7.5937,3.6779,113.45,74.94,4.2632,78.329,5.3335,1.9201,115.91,77.72,32540,,,AT3,AT3-1_17_39_27_Training_Data.csv
33.314,9.0815,73.7735,-0.5971,-0.3185,117.86,79.16,4.3311,74.5342,-0.5971,-0.3185,7.9806,3.8347,114.75,75.49,4.348,74.4417,5.1733,1.919,116.99,78.32,33314,,,AT3,AT3-1_17_39_27_Training_Data.csv
34.145,9.0612,75.5525,-0.6813,-0.3406,115.64,75.44,4.3901,71.9424,-0.6813,-0.3406,8.3767,3.9979,121.22,83.19,4.3986,71.9424,5.1593,1.9378,117.29,78.96,34145,,,AT3,AT3-1_17_39_27_Training_Data.csv
34.947,9.2028,73.8393,-0.6354,-0.3574,118.39,78.65,4.2618,77.5194,-0.6354,-0.3574,7.6942,3.7271,114.58,75.76,4.2662,77.4194,5.3634,1.9856,117.0,78.76,34947,,,AT3,AT3-1_17_39_27_Training_Data.csv
35.792,9.1514,74.369,-0.7004,-0.3708,116.71,75.42,4.3396,72.9927,-0.7004,-0.3708,7.9449,3.8139,118.27,79.88,4.3378,73.0816,5.5841,1.9708,117.34,78.91,35792,,,AT3,AT3-1_17_39_27_Training_Data.csv
36.591,9.2018,72.6486,-0.6249,-0.3124,117.61,77.81,4.4085,74.4417,-0.6249,-0.3124,8.1354,3.8746,116.28,76.56,4.422,74.4417,5.3464,1.8479,117.05,77.63,36591,,,AT3,AT3-1_17_39_27_Training_Data.csv
37.388,9.1148,73.851,-0.6608,-0.3304,116.57,76.22,4.5032,71.2589,-0.6608,-0.3304,8.4804,3.9963,120.28,81.44,4.5277,71.2589,5.2054,1.8574,117.88,78.52,37388,,,AT3,AT3-1_17_39_27_Training_Data.csv
38.226,9.2036,74.5135,-0.6617,-0.3308,116.61,76.62,4.3354,75.3769,-0.6617,-0.3308,8.0023,3.8433,116.67,77.98,4.3374,75.3769,5.6231,1.881,116.25,77.48,38226,,,AT3,AT3-1_17_39_27_Training_Data.csv
38.968,9.1325,73.0717,-0.552,-0.3548,120.63,82.65,4.4643,74.5342,-0.552,-0.3548,8.3448,3.9495,118.32,78.98,4.4817,74.5342,5.3985,1.9272,118.44,79.24,38968,,,AT3,AT3-1_17_39_27_Training_Data.csv
39.698,9.0929,76.7699,-0.6226,-0.3558,117.45,79.28,4.419,72.2892,-0.6226,-0.3558,7.8933,3.7549,121.73,84.91,4.4221,72.3764,5.7294,1.8992,116.74,78.28,39698,,,AT3,AT3-1_17_39_27_Training_Data.csv
40.43,9.0344,79.3884,-0.6329,-0.3616,116.38,79.04,4.0977,81.6327,-0.6329,-0.3616,6.9414,3.4291,113.39,77.21,4.0826,81.5217,5.9632,1.8307,112.25,74.88,40430,,,AT3,AT3-1_17_39_27_Training_Data.csv
41.206,9.1761,80.6572,-0.6762,-0.3607,115.17,77.42,3.9946,81.3008,-0.6762,-0.3607,7.0614,3.5331,113.47,77.36,3.9799,81.1908,5.6938,2.0461,113.61,77.7,41206,,,AT3,AT3-1_17_39_27_Training_Data.csv
42.014,9.1145,78.9531,-0.6791,-0.3402,114.79,76.24,4.0908,81.3008,-0.6791,-0.3402,7.0624,3.4918,111.4,74.38,4.0792,81.5217,5.5522,2.1626,116.27,80.23,42014,,,AT3,AT3-1_17_39_27_Training_Data.csv
42.763,9.1064,76.5333,-0.6126,-0.3267,116.92,79.04,4.2704,78.637,-0.6126,-0.3267,7.8448,3.7962,114.87,76.58,4.2728,78.637,5.1803,2.0298,117.02,79.57,42763,,,AT3,AT3-1_17_39_27_Training_Data.csv
43.573,9.1064,78.2793,-0.6609,-0.3525,115.87,77.42,4.4438,73.8916,-0.6609,-0.3525,8.3747,3.9727,119.94,82.37,4.4849,73.8007,4.7933,1.9888,118.13,80.47,43573,,,AT3,AT3-1_17_39_27_Training_Data.csv
44.374,9.1727,76.1187,-0.6519,-0.3259,116.13,77.12,4.1332,79.2602,-0.6519,-0.3259,7.2817,3.5817,113.61,75.92,4.1311,79.3651,5.7346,1.9086,114.34,76.51,44374,,,AT3,AT3-1_17_39_27_Training_Data.csv
45.177,9.0745,75.5076,-0.6592,-0.3283,115.91,76.33,4.3821,74.1656,-0.6592,-0.3283,8.4082,4.0166,118.69,79.98,4.3888,74.0741,5.2709,2.0173,118.14,80.1,45177,,,AT3,AT3-1_17_39_27_Training_Data.csv
45.976,9.0903,75.1117,-0.6575,-0.3275,116.1,76.4,4.337,75.0939,-0.6575,-0.3275,7.95,3.8174,116.34,77.86,4.3526,75.0939,4.9245,1.9054,116.61,78.24,45976,,,AT3,AT3-1_17_39_27_Training_Data.csv
46.783,9.0819,75.1028,-0.7021,-0.3304,114.95,74.07,4.2519,75.3769,-0.7021,-0.3304,8.0765,3.9168,117.17,78.59,4.2663,75.4717,4.8609,2.0138,117.11,79.4,46783,,,AT3,AT3-1_17_39_27_Training_Data.csv
47.579,9.2201,74.7242,-0.6543,-0.2862,115.37,75.89,4.2808,74.4417,-0.6543,-0.2862,8.1939,3.9603,115.49,76.2,4.2968,74.3494,4.9574,2.0291,117.64,79.8,47579,,,AT3,AT3-1_17_39_27_Training_Data.csv
48.348,9.0811,75.0022,-0.5797,-0.3312,118.37,80.61,4.3247,74.9064,-0.5797,-0.3312,7.837,3.7685,115.27,76.95,4.3503,74.9064,5.0639,1.8705,116.19,77.62,48348,,,AT3,AT3-1_17_39_27_Training_Data.csv
49.887,9.1451,76.5318,-0.6445,-0.3438,116.7,77.95,4.1284,78.7402,-0.6445,-0.3438,7.2391,3.5628,114.85,77.46,4.1102,78.7402,5.6091,2.0573,115.82,78.76,49887,,,AT3,AT3-1_17_39_27_Training_Data.csv
51.361,9.016,77.1214,-0.5557,-0.342,118.52,82.23,4.3104,79.1557,-0.5557,-0.342,8.0844,3.894,122.28,85.34,4.3185,79.1557,5.4905,2.0324,117.31,79.78,51361,,,AT3,AT3-1_17_39_27_Training_Data.csv
52.092,9.1433,77.62,-0.6003,-0.3867,118.94,81.63,3.7292,84.7458,-0.6003,-0.3867,6.3277,3.2767,114.31,79.03,3.71,84.7458,6.4047,1.8505,109.43,72.57,52092,,,AT3,AT3-1_17_39_27_Training_Data.csv
52.859,9.1314,79.7344,-0.6762,-0.3607,115.33,77.12,4.0169,78.125,-0.6762,-0.3607,6.7781,3.3819,114.38,78.66,4.007,78.125,5.9869,1.9881,113.34,76.85,52859,,,AT3,AT3-1_17_39_27_Training_Data.csv
53.63,9.2106,79.0254,-0.6449,-0.3446,116.13,78.56,4.2688,81.7439,-0.6449,-0.3446,7.3927,3.5781,112.76,75.48,4.2776,81.7439,5.4438,1.9278,115.3,77.89,53630,,,AT3,AT3-1_17_39_27_Training_Data.csv
54.427,9.131,78.4186,-0.6848,-0.3424,114.92,75.98,4.4332,78.125,-0.6848,-0.3424,8.1355,3.8639,117.49,79.77,4.4667,78.125,4.9869,1.9528,117.49,79.71,54427,,,AT3,AT3-1_17_39_27_Training_Data.csv
55.233,9.203,76.8185,-0.6625,-0.3312,115.88,76.91,4.2861,78.0234,-0.6625,-0.3312,7.8296,3.7819,114.46,76.18,4.3016,78.0234,5.175,1.9827,116.67,79.02,55233,,,AT3,AT3-1_17_39_27_Training_Data.csv
56.003,9.2602,75.6114,-0.6551,-0.3275,116.51,77.25,4.4429,74.813,-0.6551,-0.3275,8.4598,4.0136,118.36,79.5,4.4737,74.813,4.9124,2.0145,118.89,80.75,56003,,,AT3,AT3-1_17_39_27_Training_Data.csv
56.836,9.1099,76.7493,-0.7273,-0.3,112.85,72.24,4.444,74.1656,-0.7273,-0.3,8.0639,3.8252,116.6,78.45,4.4786,74.1656,4.9429,1.8596,116.86,78.34,56836,,,AT3,AT3-1_17_39_27_Training_Data.csv
57.676,9.1814,74.3142,-0.6735,-0.3169,115.84,75.5,4.3035,78.9474,-0.6735,-0.3169,7.7507,3.7362,111.5,72.25,4.3342,78.9474,4.8945,1.8097,115.49,76.63,57676,,,AT3,AT3-1_17_39_27_Training_Data.csv
58.475,9.2284,72.8428,-0.5893,-0.3143,118.66,79.89,4.3395,71.1744,-0.5893,-0.3143,8.4844,4.0729,118.35,78.71,4.3746,71.1744,4.595,2.0651,119.21,81.02,58475,,,AT3,AT3-1_17_39_27_Training_Data.csv
59.279,9.2284,73.9512,-0.6195,-0.3717,119.32,80.0,4.496,72.2022,-0.6195,-0.3717,8.8481,4.1729,123.86,85.13,4.5256,72.2892,4.8143,2.0486,120.14,81.67,59279,,,AT3,AT3-1_17_39_27_Training_Data.csv
0.007,9.6463,83.6629,-0.7543,-0.5657,130.08,96.72,4.5676,64.2398,-0.7543,-0.5657,7.8995,3.6962,127.46,98.2,4.5573,64.1711,6.6277,2.1408,113.18,85.01,7,,,GE1,GE1-1_17_43_11_Training_Data.csv
4.722,9.3317,83.6629,-0.66,-0.6129,129.91,98.35,4.6788,81.6327,-0.66,-0.6129,9.4626,4.3746,127.0,99.62,4.6902,81.6327,5.9187,2.6838,113.54,84.5,4722,105.0,67.0,GE1,GE1-1_17_43_11_Training_Data.csv
7.327,9.2271,77.0632,-0.6679,-0.3143,128.19,95.19,3.2478,54.3971,-0.6679,-0.3143,7.3134,4.0581,127.96,98.24,3.2609,54.3971,3.2859,1.7852,108.02,81.34,7327,100.9952941176471,67.0047058823529,GE1,GE1-1_17_43_11_Training_Data.csv
12.636,4.4885,74.3227,-0.5132,-0.5132,122.17,94.51,1.3914,61.9195,-0.5132,-0.5132,1.4079,1.1936,129.15,98.83,1.4032,61.9195,2.2522,1.3717,117.51,84.21,12636,100.19058823529407,66.80941176470593,GE1,GE1-1_17_43_11_Training_Data.csv
14.31,9.3844,76.3703,-0.5602,-0.5615,131.93,96.24,4.9216,78.0234,-0.5602,-0.5615,11.2734,5.0816,127.22,98.35,4.9617,77.9221,4.5223,2.808,114.08,83.03,14310,101.0,66.52272727272725,GE1,GE1-1_17_43_11_Training_Data.csv
