経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
38.407, 4.3818, 72.6944, 5.9170, 0.9288, 4.3818, 72.6944, 5.9170, 0.8009, 0.5988, 114.89, 75.77, 0.8009, 0.5988, 2.6238, 3.5094, 0.9504, 824.0000, 825.3732, 1, 24, 0.5890, 9.6657, 9.0767, 3.2409, 0.3944, 0.6056, 114.89, 75.77, 114.89, 75.77, 0, 0, 0, 1, ok, ok, 88.8076, 39.1222, 93.5304, 38.6262, 93.5304, 38.6262, 119.28, 80.65, 119.28, 80.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.205, 4.4123, 73.2434, 5.3811, 1.1155, 4.4123, 73.2434, 5.3811, 0.8981, 0.4398, 117.39, 79.22, 0.8981, 0.4398, 1.9404, 3.9627, 0.8488, 816.0000, 819.1866, 1, 25, 0.4846, 9.6543, 9.1697, 3.2334, 0.3468, 0.6532, 117.39, 79.22, 117.39, 79.22, 0, 0, 0, 1, ok, ok, 91.9410, 38.1766, 93.0536, 38.4014, 93.0536, 38.4014, 118.65, 80.25, 118.65, 80.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.044, 4.1099, 73.6112, 4.1853, 0.9105, 4.1099, 73.6112, 4.1853, 0.7898, 0.6133, 114.37, 76.26, 0.7898, 0.6133, 2.5207, 3.2461, 0.7638, 830.0000, 815.0933, 1, 25, 0.2643, 9.6100, 9.3456, 3.0048, 0.3277, 0.6723, 114.37, 76.26, 114.37, 76.26, 0, 0, 0, 1, ok, ok, 88.9621, 38.1102, 91.8261, 38.2558, 91.8261, 38.2558, 117.33, 79.07, 117.33, 79.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.915, 3.3932, 0.0000, 3.5530, 1.6848, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 114.37, 76.26, 0.9935, -0.1137, -0.3859, 3.3712, 1.2413, 803.0000, 0.0000, 0, 24, 0.4714, 9.5475, 9.0761, 2.7014, 0.3686, 0.6314, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.748, 4.3814, 71.1091, 5.7929, 1.0775, 4.3814, 71.1091, 5.7929, 0.8808, 0.4735, 117.04, 77.87, 0.8808, 0.4735, 2.0746, 3.8592, 0.9423, 823.0000, 843.7733, 1, 25, 0.5177, 9.6503, 9.1326, 3.2383, 0.3475, 0.6525, 117.04, 77.87, 117.04, 77.87, 0, 0, 0, 1, ok, ok, 90.9257, 39.1646, 91.5560, 38.7102, 91.5560, 38.7102, 117.36, 78.65, 117.36, 78.65, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.581, 4.5352, 71.8230, 5.3047, 1.1889, 4.5352, 71.8230, 5.3047, 0.9279, 0.3727, 119.35, 80.63, 0.9279, 0.3727, 1.6904, 4.2084, 0.8014, 868.0000, 835.3867, 1, 25, 0.3691, 9.7194, 9.3503, 3.3055, 0.3871, 0.6129, 119.35, 80.63, 119.35, 80.63, 0, 0, 0, 1, ok, ok, 93.5356, 38.7186, 92.1499, 38.7144, 92.1499, 38.7144, 117.96, 79.25, 117.96, 79.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.445, 4.7925, 71.0738, 5.6665, 1.0104, 4.7925, 71.0738, 5.6665, 0.8470, 0.5315, 118.08, 77.94, 0.8470, 0.5315, 2.5474, 4.0594, 0.7590, 825.0000, 844.1933, 1, 25, 0.3828, 9.8556, 9.4728, 3.4728, 0.3527, 0.6473, 118.08, 77.94, 118.08, 77.94, 0, 0, 0, 1, ok, ok, 91.3203, 40.1383, 91.9010, 39.4263, 91.9010, 39.4263, 118.19, 78.76, 118.19, 78.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
44.281, 4.4820, 70.4559, 4.7312, 1.0680, 4.4820, 70.4559, 4.7312, 0.8762, 0.4819, 118.15, 78.66, 0.8762, 0.4819, 2.1597, 3.9273, 0.7819, 855.0000, 851.5967, 1, 26, 0.4063, 9.5583, 9.1520, 3.2643, 0.2936, 0.7064, 118.15, 78.66, 118.15, 78.66, 0, 0, 0, 1, ok, ok, 91.8255, 39.4917, 91.8784, 39.4590, 91.8784, 39.4590, 118.18, 78.73, 118.18, 78.73, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.090, 4.1624, 70.9389, 4.1820, 1.3531, 4.1624, 70.9389, 4.1820, 0.9764, 0.2160, 121.27, 83.44, 0.9764, 0.2160, 0.8991, 4.0641, 0.9951, 873.0000, 845.7983, 1, 26, 0.3688, 9.5171, 9.1482, 3.1069, 0.3379, 0.6621, 121.27, 83.44, 121.27, 83.44, 0, 0, 0, 1, ok, ok, 96.0494, 37.8290, 93.1297, 38.6440, 93.1297, 38.6440, 118.89, 80.25, 118.89, 80.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.891, 4.1748, 73.2691, 4.3402, 1.2557, 4.1748, 73.2691, 4.3402, 0.9508, 0.3099, 119.05, 81.87, 0.9508, 0.3099, 1.2939, 3.9692, 0.6854, 837.0000, 818.8992, 1, 25, 0.3809, 9.3364, 8.9555, 3.0305, 0.3477, 0.6523, 119.05, 81.87, 119.05, 81.87, 0, 0, 0, 1, ok, ok, 94.2617, 37.1763, 93.4693, 37.9102, 93.4693, 37.9102, 118.74, 80.83, 118.74, 80.83, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.726, 4.0229, 73.8053, 4.2771, 1.4624, 4.0229, 73.8053, 4.2771, 0.9941, 0.1082, 121.88, 85.63, 0.9941, 0.1082, 0.4351, 3.9993, 0.8489, 780.0000, 812.9496, 1, 23, 0.3985, 9.5018, 9.1033, 2.9685, 0.3821, 0.6179, 121.88, 85.63, 121.88, 85.63, 0, 0, 0, 1, ok, ok, 97.7150, 36.2408, 94.7430, 37.0755, 94.7430, 37.0755, 119.46, 82.38, 119.46, 82.38, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
47.495, 4.1060, 0.0000, 5.9823, 1.2272, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.88, 85.63, 0.9416, 0.3368, 1.3831, 3.8660, 1.0236, 808.0000, 0.0000, 0, 25, 0.5200, 9.7043, 9.1843, 3.0785, 0.3750, 0.6250, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.343, 4.1504, 0.0000, 6.2231, 1.1184, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.88, 85.63, 0.8994, 0.4371, 1.8143, 3.7328, 1.1375, 829.0000, 0.0000, 0, 24, 0.4580, 9.7599, 9.3018, 3.1475, 0.4343, 0.5657, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.167, 4.5848, 72.8271, 5.7999, 1.0720, 4.5848, 72.8271, 5.7999, 0.8782, 0.4784, 117.42, 78.56, 0.8782, 0.4784, 2.1932, 4.0262, 0.8654, 782.0000, 823.8687, 1, 24, 0.4124, 9.7909, 9.3786, 3.3555, 0.3683, 0.6317, 117.42, 78.56, 117.42, 78.56, 0, 0, 0, 1, ok, ok, 91.5113, 38.8579, 93.7735, 37.9667, 93.7735, 37.9667, 119.08, 81.12, 119.08, 81.12, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.998, 4.3984, 0.0000, 3.6855, 1.5282, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.42, 78.56, 0.9991, 0.0426, 0.1874, 4.3944, 1.1004, 836.0000, 0.0000, 0, 25, 0.3240, 9.5895, 9.2655, 3.2991, 0.3624, 0.6376, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.772, 4.1528, 71.7517, 4.8808, 1.0073, 4.1528, 71.7517, 4.8808, 0.8454, 0.5342, 115.60, 76.96, 0.8454, 0.5342, 2.2183, 3.5107, 0.9102, 822.0000, 836.2172, 1, 24, 0.4610, 9.3448, 8.8838, 3.0743, 0.3662, 0.6338, 115.60, 76.96, 115.60, 76.96, 0, 0, 0, 1, ok, ok, 89.8415, 38.6353, 92.5939, 38.3010, 92.5939, 38.3010, 118.13, 79.83, 118.13, 79.83, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
51.568, 4.3772, 74.6632, 4.3289, 1.4285, 4.3772, 74.6632, 4.3289, 0.9899, 0.1419, 122.53, 85.94, 0.9899, 0.1419, 0.6209, 4.3329, 0.9351, 854.0000, 803.6086, 1, 26, 0.3762, 9.7912, 9.4149, 3.2333, 0.3407, 0.6593, 122.53, 85.94, 122.53, 85.94, 0, 0, 0, 1, ok, ok, 98.1399, 36.5898, 94.2577, 37.4454, 94.2577, 37.4454, 119.22, 81.78, 119.22, 81.78, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.412, 4.3273, 0.0000, 6.4607, 0.9077, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 122.53, 85.94, 0.7881, 0.6156, 2.6637, 3.4103, 1.0255, 765.0000, 0.0000, 0, 23, 0.7028, 9.7688, 9.0660, 3.2271, 0.3856, 0.6144, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.242, 4.3000, 73.4707, 5.1157, 1.2446, 4.3000, 73.4707, 5.1157, 0.9473, 0.3205, 118.89, 81.44, 0.9473, 0.3205, 1.3780, 4.0732, 0.8305, 803.0000, 816.6521, 1, 24, 0.3807, 9.6104, 9.2297, 3.1520, 0.3848, 0.6152, 118.89, 81.44, 118.89, 81.44, 0, 0, 0, 1, ok, ok, 93.9207, 37.4550, 94.1566, 37.4502, 94.1566, 37.4502, 119.12, 81.67, 119.12, 81.67, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.044, 4.2930, 73.4550, 5.6578, 1.2624, 4.2930, 73.4550, 5.6578, 0.9528, 0.3036, 118.81, 81.34, 0.9528, 0.3036, 1.3033, 4.0904, 0.9891, 833.0000, 816.8261, 1, 25, 0.3128, 9.6729, 9.3601, 3.1927, 0.4346, 0.5654, 118.81, 81.34, 118.81, 81.34, 0, 0, 0, 1, ok, ok, 93.8307, 37.4759, 94.0588, 37.4630, 94.0588, 37.4630, 119.03, 81.57, 119.03, 81.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.911, 4.3700, 73.0893, 5.4596, 1.0696, 4.3700, 73.0893, 5.4596, 0.8770, 0.4805, 116.60, 78.27, 0.8770, 0.4805, 2.0996, 3.8325, 0.8649, 819.0000, 820.9130, 1, 24, 0.4908, 9.5032, 9.0124, 3.2088, 0.3956, 0.6044, 116.60, 78.27, 116.60, 78.27, 0, 0, 0, 1, ok, ok, 91.0478, 38.3334, 93.1555, 37.8982, 93.1555, 37.8982, 118.42, 80.52, 118.42, 80.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
55.779, 4.3939, 71.9894, 5.0224, 1.1346, 4.3939, 71.9894, 5.0224, 0.9063, 0.4225, 118.10, 79.56, 0.9063, 0.4225, 1.8566, 3.9824, 0.8516, 823.0000, 833.4565, 1, 25, 0.4119, 9.5406, 9.1288, 3.2215, 0.3524, 0.6476, 118.10, 79.56, 118.10, 79.56, 0, 0, 0, 1, ok, ok, 92.4083, 38.5332, 92.9314, 38.2157, 92.9314, 38.2157, 118.41, 80.19, 118.41, 80.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
56.581, 4.3127, 70.4450, 4.5252, 1.1791, 4.3127, 70.4450, 4.5252, 0.9243, 0.3818, 119.06, 80.26, 0.9243, 0.3818, 1.6464, 3.9860, 0.8469, 848.0000, 851.7283, 1, 25, 0.3196, 9.4409, 9.1213, 3.1649, 0.3644, 0.6356, 119.06, 80.26, 119.06, 80.26, 0, 0, 0, 1, ok, ok, 93.1925, 38.7977, 93.0097, 38.5067, 93.0097, 38.5067, 118.68, 80.17, 118.68, 80.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.389, 4.2677, 72.3446, 4.2551, 1.1105, 4.2677, 72.3446, 4.2551, 0.8959, 0.4442, 117.61, 79.47, 0.8959, 0.4442, 1.8959, 3.8235, 0.6930, 869.0000, 829.3641, 1, 26, 0.3529, 9.5223, 9.1695, 3.0963, 0.3026, 0.6974, 117.61, 79.47, 117.61, 79.47, 0, 0, 0, 1, ok, ok, 92.1793, 38.1415, 92.7606, 38.3241, 92.7606, 38.3241, 118.31, 79.99, 118.31, 79.99, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
58.214, 3.6876, 72.8436, 3.6752, 1.3449, 3.6876, 72.8436, 3.6752, 0.9746, 0.2239, 118.93, 82.75, 0.9746, 0.2239, 0.8258, 3.5939, 0.8905, 815.0000, 823.6821, 1, 24, 0.3354, 8.6895, 8.3541, 2.7554, 0.3436, 0.6564, 118.93, 82.75, 118.93, 82.75, 0, 0, 0, 1, ok, ok, 94.8106, 36.1717, 93.3756, 37.2479, 93.3756, 37.2479, 118.21, 80.96, 118.21, 80.96, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.023, 4.1145, 73.5888, 4.7165, 1.4424, 4.1145, 73.5888, 4.7165, 0.9918, 0.1281, 121.68, 85.10, 0.9918, 0.1281, 0.5270, 4.0806, 0.8947, 808.0000, 815.3410, 1, 25, 0.3824, 9.6997, 9.3173, 3.0438, 0.3453, 0.6547, 121.68, 85.10, 121.68, 85.10, 0, 0, 0, 1, ok, ok, 97.2942, 36.5836, 94.5512, 36.9157, 94.5512, 36.9157, 119.16, 82.25, 119.16, 82.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.817, 4.3504, 73.5140, 5.8090, 1.0918, 4.3504, 73.5140, 5.8090, 0.8875, 0.4609, 116.49, 78.39, 0.8875, 0.4609, 2.0050, 3.8608, 0.9163, 818.0000, 816.1705, 1, 24, 0.4581, 9.6548, 9.1966, 3.2098, 0.3973, 0.6027, 116.49, 78.39, 116.49, 78.39, 0, 0, 0, 1, ok, ok, 91.0879, 38.0985, 93.5122, 37.5071, 93.5122, 37.5071, 118.52, 81.01, 118.52, 81.01, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.655, 4.0172, 0.0000, 6.1650, 0.9654, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.49, 78.39, 0.8223, 0.5691, 2.2863, 3.3032, 1.0806, 809.0000, 0.0000, 0, 24, 0.6188, 9.7158, 9.0970, 3.0392, 0.3894, 0.6106, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.527, 4.3639, 0.0000, 5.8270, 1.0497, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 116.49, 78.39, 0.8673, 0.4978, 2.1724, 3.7848, 1.0031, 806.0000, 0.0000, 0, 25, 0.5289, 9.7014, 9.1724, 3.2447, 0.3859, 0.6141, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.362, 4.3987, 71.8437, 4.5121, 1.3726, 4.3987, 71.8437, 4.5121, 0.9804, 0.1969, 122.20, 84.31, 0.9804, 0.1969, 0.8661, 4.3126, 0.7375, 843.0000, 835.1463, 1, 25, 0.3622, 9.5832, 9.2211, 3.1966, 0.3535, 0.6465, 122.20, 84.31, 122.20, 84.31, 0, 0, 0, 1, ok, ok, 96.9445, 37.8898, 94.5419, 37.6985, 94.5419, 37.6985, 119.67, 81.98, 119.67, 81.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.134, 4.4130, 71.3799, 4.4822, 1.0634, 4.4130, 71.3799, 4.4822, 0.8740, 0.4859, 117.72, 78.74, 0.8740, 0.4859, 2.1443, 3.8570, 0.7578, 840.0000, 840.5732, 1, 25, 0.3450, 9.5332, 9.1883, 3.2111, 0.3167, 0.6833, 117.72, 78.74, 117.72, 78.74, 0, 0, 0, 1, ok, ok, 91.7355, 38.9815, 93.7000, 38.3400, 93.7000, 38.3400, 119.26, 80.92, 119.26, 80.92, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.934, 3.7160, 73.6841, 3.5862, 1.3266, 3.7160, 73.6841, 3.5862, 0.9703, 0.2418, 118.58, 82.67, 0.9703, 0.2418, 0.8984, 3.6058, 0.9603, 848.0000, 814.2866, 1, 25, 0.3220, 9.1880, 8.8660, 2.7976, 0.3314, 0.6686, 118.58, 82.67, 118.58, 82.67, 0, 0, 0, 1, ok, ok, 94.6410, 35.9147, 93.9823, 37.1274, 93.9823, 37.1274, 118.73, 81.61, 118.73, 81.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.770, 3.9742, 74.0610, 4.0061, 1.5455, 3.9742, 74.0610, 4.0061, 0.9996, 0.0253, 123.36, 87.46, 0.9997, 0.0253, 0.1004, 3.9729, 0.9514, 780.0000, 810.1433, 1, 24, 0.4062, 9.5137, 9.1075, 2.9669, 0.3538, 0.6462, 123.36, 87.46, 123.36, 87.46, 0, 0, 1, 1, sinPhi:0.9997->0.9996, ok, 99.4277, 35.9030, 95.6159, 36.5152, 95.6159, 36.5152, 119.96, 83.44, 119.96, 83.44, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
65.571, 4.2620, 73.7036, 5.2153, 1.2580, 4.2620, 73.7036, 5.2153, 0.9515, 0.3078, 118.82, 81.55, 0.9515, 0.3078, 1.3117, 4.0552, 0.8516, 811.0000, 814.0716, 1, 24, 0.4698, 9.6692, 9.1994, 3.1317, 0.3921, 0.6079, 118.82, 81.55, 118.82, 81.55, 0, 0, 0, 1, ok, ok, 93.9719, 37.2720, 95.1227, 36.8936, 95.1227, 36.8936, 119.72, 82.82, 119.72, 82.82, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
66.442, 4.2100, 0.0000, 5.8967, 0.9408, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 118.82, 81.55, 0.8081, 0.5891, 2.4802, 3.4020, 1.0021, 817.0000, 0.0000, 0, 24, 0.5180, 9.6673, 9.1493, 3.1411, 0.3880, 0.6120, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
67.271, 4.5833, 71.3209, 5.4258, 1.0368, 4.5833, 71.3209, 5.4258, 0.8608, 0.5090, 117.57, 78.04, 0.8608, 0.5090, 2.3327, 3.9452, 0.8023, 809.0000, 841.2679, 1, 25, 0.4941, 9.6646, 9.1705, 3.3387, 0.3436, 0.6564, 117.57, 78.04, 117.57, 78.04, 0, 0, 0, 1, ok, ok, 91.2165, 39.5349, 93.9509, 38.2142, 93.9509, 38.2142, 119.43, 81.21, 119.43, 81.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.078, 4.3215, 71.6731, 4.3841, 1.3130, 4.3215, 71.6731, 4.3841, 0.9670, 0.2549, 120.97, 83.04, 0.9670, 0.2549, 1.1017, 4.1787, 0.8673, 863.0000, 837.1340, 1, 26, 0.4466, 9.4938, 9.0472, 3.1764, 0.3465, 0.6535, 120.97, 83.04, 120.97, 83.04, 0, 0, 0, 1, ok, ok, 95.6818, 37.9364, 94.4701, 38.0753, 94.4701, 38.0753, 119.85, 81.78, 119.85, 81.78, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.813, 4.4411, 73.2541, 4.6825, 1.2629, 4.4411, 73.2541, 4.6825, 0.9530, 0.3031, 120.10, 82.42, 0.9530, 0.3031, 1.3461, 4.2322, 0.7763, 841.0000, 819.0670, 1, 25, 0.4185, 9.6932, 9.2747, 3.2349, 0.3746, 0.6254, 120.10, 82.42, 120.10, 82.42, 0, 0, 0, 1, ok, ok, 94.9811, 37.6830, 94.6234, 37.8792, 94.6234, 37.8792, 119.88, 82.00, 119.88, 82.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
69.544, 4.3942, 77.2665, 5.3377, 1.1609, 4.3942, 77.2665, 5.3377, 0.9172, 0.3985, 116.98, 80.60, 0.9172, 0.3985, 1.7511, 4.0302, 0.8368, 803.0000, 776.5335, 1, 24, 0.4297, 9.5819, 9.1522, 3.2179, 0.3748, 0.6252, 116.98, 80.60, 116.98, 80.60, 0, 0, 0, 1, ok, ok, 92.7312, 36.3790, 94.0558, 37.1291, 94.0558, 37.1291, 118.81, 81.68, 118.81, 81.68, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
70.280, 3.7499, 79.6531, 4.0447, 1.1252, 3.7499, 79.6531, 4.0447, 0.9023, 0.4310, 113.91, 79.70, 0.9023, 0.4310, 1.6163, 3.3837, 0.6068, 730.0000, 753.2667, 1, 22, 0.3772, 9.2608, 8.8837, 2.7201, 0.3534, 0.6466, 113.91, 79.70, 113.91, 79.70, 0, 0, 0, 1, ok, ok, 91.1010, 34.2175, 93.1693, 35.6733, 93.1693, 35.6733, 116.95, 81.28, 116.95, 81.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.085, 3.5327, 0.0000, 3.6032, 1.8612, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 113.91, 79.70, 0.9581, -0.2864, -1.0116, 3.3848, 1.2977, 744.0000, 0.0000, 0, 22, 0.3929, 9.6285, 9.2356, 2.8150, 0.4220, 0.5780, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.886, 3.8938, 0.0000, 5.3815, 1.1752, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 113.91, 79.70, 0.9228, 0.3854, 1.5006, 3.5930, 1.0037, 732.0000, 0.0000, 0, 22, 0.5203, 9.4137, 8.8934, 2.9306, 0.3989, 0.6011, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.725, 3.9477, 75.4923, 4.7721, 1.3064, 3.9477, 75.4923, 4.7721, 0.9653, 0.2613, 118.08, 82.27, 0.9653, 0.2613, 1.0315, 3.8105, 0.9399, 790.0000, 794.7833, 1, 23, 0.4347, 9.4365, 9.0018, 2.9454, 0.3962, 0.6038, 118.08, 82.27, 118.08, 82.27, 0, 0, 0, 1, ok, ok, 94.2065, 35.8132, 93.4805, 35.7433, 93.4805, 35.7433, 117.31, 81.57, 117.31, 81.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
73.631, 4.3497, 73.4492, 5.6271, 1.1055, 4.3497, 73.4492, 5.6271, 0.8937, 0.4487, 116.79, 78.74, 0.8937, 0.4487, 1.9516, 3.8873, 0.9712, 819.0000, 816.8917, 1, 25, 0.3308, 9.6575, 9.3267, 3.2254, 0.3431, 0.6569, 116.79, 78.74, 116.79, 78.74, 0, 0, 0, 1, ok, ok, 91.4228, 38.0509, 92.8632, 36.8971, 92.8632, 36.8971, 117.46, 80.56, 117.46, 80.56, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.450, 4.6589, 70.5512, 4.9695, 1.1324, 4.6589, 70.5512, 4.9695, 0.9055, 0.4244, 119.59, 80.02, 0.9055, 0.4244, 1.9774, 4.2184, 0.7254, 837.0000, 850.4458, 1, 25, 0.3755, 9.6398, 9.2644, 3.3732, 0.3704, 0.6296, 119.59, 80.02, 119.59, 80.02, 0, 0, 0, 1, ok, ok, 93.2084, 39.5788, 92.9667, 38.2380, 92.9667, 38.2380, 118.46, 80.22, 118.46, 80.22, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.297, 4.3803, 71.1134, 4.8473, 1.1361, 4.3803, 71.1134, 4.8473, 0.9070, 0.4211, 118.38, 79.55, 0.9070, 0.4211, 1.8447, 3.9730, 0.8059, 877.0000, 843.7229, 1, 26, 0.4023, 9.5013, 9.0990, 3.2005, 0.3580, 0.6420, 118.38, 79.55, 118.38, 79.55, 0, 0, 0, 1, ok, ok, 92.4938, 38.8308, 92.8248, 38.5344, 92.8248, 38.5344, 118.51, 79.98, 118.51, 79.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
76.136, 4.5041, 71.0176, 5.1701, 1.1038, 4.5041, 71.0176, 5.1701, 0.8929, 0.4502, 118.31, 79.06, 0.8929, 0.4502, 2.0278, 4.0218, 0.8131, 859.0000, 844.8615, 1, 26, 0.5523, 9.5917, 9.0394, 3.2871, 0.3364, 0.6636, 118.31, 79.06, 118.31, 79.06, 0, 0, 0, 1, ok, ok, 92.1445, 39.2415, 92.6207, 38.8879, 92.6207, 38.8879, 118.55, 79.66, 118.55, 79.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
