経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
57.139, 4.2451, 86.6301, 4.9107, 1.5672, 4.2451, 86.6301, 4.9107, 0.9996, 0.0036, 121.11, 86.68, 1.0000, 0.0036, 0.0151, 4.2451, 0.3006, 767.0000, 692.5995, 1, 23, 0.3962, 9.6843, 9.2881, 3.0168, 0.4733, 0.5267, 121.11, 86.68, 121.11, 86.68, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1567, 34.4232, 98.1532, 34.4874, 98.1532, 34.4874, 121.14, 86.66, 121.14, 86.66, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.868, 4.1724, 93.9997, 4.8701, 2.1638, 4.1724, 93.9997, 4.8701, 0.8293, -0.5588, 125.36, 84.53, 0.8293, -0.5588, -2.3317, 3.4601, 0.2752, 673.0000, 638.2998, 1, 20, 0.5918, 9.6297, 9.0380, 2.9631, 0.5394, 0.4606, 125.36, 84.53, 125.36, 84.53, 0, 0, 0, 1, ok, ok, 98.1414, 40.8313, 98.1497, 37.6594, 98.1497, 37.6594, 123.26, 85.60, 123.26, 85.60, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
58.539, 4.2534, 87.1903, 5.7707, 1.7478, 4.2534, 87.1903, 5.7707, 0.9844, -0.1761, 121.40, 86.52, 0.9844, -0.1761, -0.7491, 4.1869, 0.4506, 586.0000, 688.1499, 1, 17, 0.8505, 9.7777, 8.9272, 3.0412, 0.5461, 0.4539, 121.40, 86.52, 121.40, 86.52, 0, 0, 0, 1, ok, ok, 98.1494, 34.8803, 98.1496, 36.2698, 98.1496, 36.2698, 122.33, 86.06, 122.33, 86.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.072, 4.1862, 87.1365, 5.1658, 1.4863, 4.1862, 87.1365, 5.1658, 0.9964, 0.0844, 121.45, 86.51, 0.9964, 0.0844, 0.3534, 4.1712, 0.4434, 740.0000, 688.5749, 1, 22, 0.6217, 9.8035, 9.1818, 2.9931, 0.4581, 0.5419, 121.45, 86.51, 121.45, 86.51, 0, 0, 0, 1, ok, ok, 98.1544, 34.9361, 98.1510, 35.6030, 98.1510, 35.6030, 121.89, 86.28, 121.89, 86.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.705, 3.6646, 98.5566, 4.4870, 2.0780, 3.6646, 98.5566, 4.4870, 0.8741, -0.4858, 126.27, 84.09, 0.8741, -0.4858, -1.7802, 3.2031, 0.4120, 688.0000, 608.7875, 1, 21, 0.4412, 8.3173, 7.8761, 2.6238, 0.5596, 0.4404, 126.27, 84.09, 126.27, 84.09, 0, 0, 0, 1, ok, ok, 98.1495, 42.1808, 98.1506, 38.8919, 98.1506, 38.8919, 124.08, 85.19, 124.08, 85.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.481, 4.3396, 96.4795, 4.9500, 2.2603, 4.3396, 96.4795, 4.9500, 0.7716, -0.6361, 126.39, 84.01, 0.7716, -0.6361, -2.7606, 3.3484, 0.3838, 529.0000, 621.8937, 1, 16, 0.5820, 9.8559, 9.2740, 3.0925, 0.5539, 0.4461, 126.39, 84.01, 126.39, 84.01, 0, 0, 0, 1, ok, ok, 98.1335, 42.3804, 98.1454, 40.6361, 98.1454, 40.6361, 125.24, 84.60, 125.24, 84.60, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.982, 4.3350, 87.5980, 5.9134, 1.3786, 4.3350, 87.5980, 5.9134, 0.9816, 0.1910, 121.54, 86.45, 0.9816, 0.1910, 0.8279, 4.2552, 0.5937, 636.0000, 684.9469, 1, 19, 0.7828, 9.7696, 8.9868, 3.1222, 0.4245, 0.5755, 121.54, 86.45, 121.54, 86.45, 0, 0, 0, 1, ok, ok, 98.1457, 35.0866, 98.1455, 37.8614, 98.1455, 37.8614, 123.39, 85.53, 123.39, 85.53, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.716, 4.2060, 98.8511, 5.2904, 1.6216, 4.2060, 98.8511, 5.2904, 0.9987, -0.0508, 122.61, 85.92, 0.9987, -0.0508, -0.2136, 4.2006, 0.4508, 739.0000, 606.9734, 1, 22, 0.4424, 9.6579, 9.2154, 3.0081, 0.5047, 0.4953, 122.61, 85.92, 122.61, 85.92, 0, 0, 0, 1, ok, ok, 98.1482, 36.6990, 98.1463, 37.2802, 98.1463, 37.2802, 123.00, 85.72, 123.00, 85.72, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.352, 4.0749, 90.9109, 5.3096, 1.9047, 4.0749, 90.9109, 5.3096, 0.9448, -0.3278, 123.00, 85.72, 0.9448, -0.3278, -1.3356, 3.8499, 0.4141, 533.0000, 659.9867, 1, 16, 0.8897, 9.6093, 8.7196, 2.9110, 0.4953, 0.5047, 123.00, 85.72, 123.00, 85.72, 0, 0, 0, 1, ok, ok, 98.1495, 37.2749, 98.1473, 37.2776, 98.1473, 37.2776, 123.00, 85.72, 123.00, 85.72, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.920, 2.6466, 0.0000, 7.4064, 1.3169, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 123.00, 85.72, 0.9679, 0.2512, 0.6647, 2.5617, 0.6138, 712.0000, 0.0000, 0, 21, 3.4018, 9.8378, 6.4360, 1.9695, 0.4551, 0.5449, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.620, 3.8384, 97.7602, 6.7296, 1.4320, 3.8384, 97.7602, 6.7296, 0.9904, 0.1384, 123.80, 85.31, 0.9904, 0.1384, 0.5311, 3.8015, 0.8553, 649.0000, 613.7467, 1, 20, 0.8926, 9.8760, 8.9834, 2.8458, 0.4206, 0.5794, 123.80, 85.31, 123.80, 85.31, 0, 0, 0, 1, ok, ok, 98.1393, 38.4970, 98.1449, 37.8873, 98.1449, 37.8873, 123.40, 85.52, 123.40, 85.52, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.282, 3.4669, 91.6908, 6.6423, 1.2724, 3.4669, 91.6908, 6.6423, 0.9558, 0.2939, 124.88, 84.77, 0.9558, 0.2939, 1.0191, 3.3137, 0.5368, 569.0000, 654.3733, 1, 17, 2.3600, 9.7964, 7.4364, 2.5095, 0.4112, 0.5888, 124.88, 84.77, 124.88, 84.77, 0, 0, 0, 1, ok, ok, 98.1423, 40.1031, 98.1441, 38.9952, 98.1441, 38.9952, 124.14, 85.15, 124.14, 85.15, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.885, 4.5661, 92.3522, 4.9138, 1.7671, 4.5661, 92.3522, 4.9138, 0.9808, -0.1951, 121.21, 86.62, 0.9808, -0.1951, -0.8907, 4.4783, 0.5762, 695.0000, 649.6867, 1, 21, 0.5728, 9.9426, 9.3698, 3.2797, 0.4777, 0.5223, 121.21, 86.62, 121.21, 86.62, 0, 0, 0, 1, ok, ok, 98.1505, 34.5902, 98.1460, 36.7927, 98.1460, 36.7927, 122.67, 85.88, 122.67, 85.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
65.554, 4.1329, 93.6997, 6.2342, 1.2337, 4.1329, 93.6997, 6.2342, 0.9437, 0.3307, 123.66, 85.38, 0.9437, 0.3307, 1.3669, 3.9003, 0.7636, 656.0000, 640.3433, 1, 19, 0.7468, 9.8086, 9.0618, 3.0205, 0.4421, 0.5579, 123.66, 85.38, 123.66, 85.38, 0, 0, 0, 1, ok, ok, 98.1379, 38.2777, 98.1436, 37.5352, 98.1436, 37.5352, 123.17, 85.63, 123.17, 85.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
66.229, 4.2854, 92.2833, 5.7988, 1.2891, 4.2854, 92.2833, 5.7988, 0.9606, 0.2780, 122.69, 85.87, 0.9606, 0.2780, 1.1912, 4.1165, 0.6209, 637.0000, 650.1717, 1, 19, 0.6062, 9.7532, 9.1470, 3.0932, 0.4301, 0.5699, 122.69, 85.87, 122.69, 85.87, 0, 0, 0, 1, ok, ok, 98.1424, 36.8236, 98.1432, 37.1794, 98.1432, 37.1794, 122.93, 85.75, 122.93, 85.75, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
66.960, 4.4108, 90.6227, 5.6567, 1.5005, 4.4108, 90.6227, 5.6567, 0.9975, 0.0702, 121.27, 86.59, 0.9975, 0.0702, 0.3097, 4.4000, 0.5739, 654.0000, 662.0858, 1, 20, 0.5555, 9.7704, 9.2149, 3.1713, 0.4419, 0.5581, 121.27, 86.59, 121.27, 86.59, 0, 0, 0, 1, ok, ok, 98.1474, 34.6765, 98.1445, 35.9280, 98.1445, 35.9280, 122.10, 86.17, 122.10, 86.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
67.491, 4.3171, 87.2673, 5.5605, 1.4073, 4.3171, 87.2673, 5.5605, 0.9867, 0.1627, 121.40, 86.52, 0.9867, 0.1627, 0.7025, 4.2596, 0.5416, 667.0000, 687.5429, 1, 20, 0.4967, 9.6119, 9.1152, 3.1003, 0.4438, 0.5562, 121.40, 86.52, 121.40, 86.52, 0, 0, 0, 1, ok, ok, 98.1492, 34.8770, 98.1459, 35.4025, 98.1459, 35.4025, 121.75, 86.35, 121.75, 86.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.121, 3.9152, 96.0351, 4.9413, 1.7262, 3.9152, 96.0351, 4.9413, 0.9879, -0.1548, 123.18, 85.64, 0.9879, -0.1548, -0.6061, 3.8680, 0.4072, 713.0000, 624.7715, 1, 21, 0.6589, 9.1806, 8.5217, 2.7983, 0.5344, 0.4656, 123.18, 85.64, 123.18, 85.64, 0, 0, 0, 1, ok, ok, 98.1540, 37.5355, 98.1483, 36.4690, 98.1483, 36.4690, 122.46, 85.99, 122.46, 85.99, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.858, 4.1222, 96.0176, 4.6403, 1.9840, 4.1222, 96.0176, 4.6403, 0.9158, -0.4015, 123.99, 85.23, 0.9158, -0.4015, -1.6552, 3.7753, 0.4347, 565.0000, 624.8857, 1, 17, 0.5446, 9.6181, 9.0735, 2.9470, 0.5204, 0.4796, 123.99, 85.23, 123.99, 85.23, 0, 0, 0, 1, ok, ok, 98.1493, 38.7600, 98.1486, 37.6145, 98.1486, 37.6145, 123.22, 85.61, 123.22, 85.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
69.428, 4.4076, 87.9194, 5.6186, 1.4650, 4.4076, 87.9194, 5.6186, 0.9944, 0.1056, 121.05, 86.70, 0.9944, 0.1056, 0.4652, 4.3830, 0.4951, 644.0000, 682.4429, 1, 19, 0.7584, 9.6737, 8.9153, 3.1558, 0.4814, 0.5186, 121.05, 86.70, 121.05, 86.70, 0, 0, 0, 1, ok, ok, 98.1487, 34.3494, 98.1486, 35.9820, 98.1486, 35.9820, 122.14, 86.15, 122.14, 86.15, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
70.100, 4.3225, 96.4287, 5.2663, 1.5241, 4.3225, 96.4287, 5.2663, 0.9989, 0.0467, 122.09, 86.18, 0.9989, 0.0467, 0.2019, 4.3178, 0.3240, 727.0000, 622.2214, 1, 22, 0.5229, 9.5795, 9.0566, 3.0736, 0.4429, 0.5571, 122.09, 86.18, 122.09, 86.18, 0, 0, 0, 1, ok, ok, 98.1483, 35.9171, 98.1485, 35.9495, 98.1485, 35.9495, 122.11, 86.17, 122.11, 86.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
70.795, 3.9536, 92.7915, 5.7006, 1.6759, 3.9536, 92.7915, 5.7006, 0.9945, -0.1049, 122.64, 85.90, 0.9945, -0.1049, -0.4147, 3.9317, 0.5301, 560.0000, 646.6107, 1, 17, 0.8586, 9.6214, 8.7628, 2.8454, 0.4625, 0.5375, 122.64, 85.90, 122.64, 85.90, 0, 0, 0, 1, ok, ok, 98.1500, 36.7393, 98.1490, 36.3444, 98.1490, 36.3444, 122.38, 86.03, 122.38, 86.03, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.510, 4.4106, 89.5114, 5.4002, 1.4552, 4.4106, 89.5114, 5.4002, 0.9933, 0.1153, 121.24, 86.60, 0.9933, 0.1153, 0.5086, 4.3811, 0.5457, 674.0000, 670.3054, 1, 20, 0.5857, 9.7850, 9.1993, 3.1661, 0.4436, 0.5564, 121.24, 86.60, 121.24, 86.60, 0, 0, 0, 1, ok, ok, 98.1493, 34.6366, 98.1491, 35.4905, 98.1491, 35.4905, 121.81, 86.32, 121.81, 86.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.034, 4.3651, 86.5610, 5.6161, 1.4293, 4.3651, 86.5610, 5.6161, 0.9900, 0.1410, 121.12, 86.67, 0.9900, 0.1410, 0.6156, 4.3214, 0.4863, 691.0000, 693.1527, 1, 21, 0.6931, 9.6688, 8.9757, 3.1246, 0.4153, 0.5847, 121.12, 86.67, 121.12, 86.67, 0, 0, 0, 1, ok, ok, 98.1492, 34.4503, 98.1491, 34.9704, 98.1491, 34.9704, 121.46, 86.49, 121.46, 86.49, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.705, 4.2694, 97.8671, 5.2694, 1.7769, 4.2694, 97.8671, 5.2694, 0.9788, -0.2046, 122.66, 85.89, 0.9788, -0.2046, -0.8735, 4.1790, 0.3478, 714.0000, 613.0763, 1, 21, 0.4758, 9.5594, 9.0836, 3.0389, 0.5238, 0.4762, 122.66, 85.89, 122.66, 85.89, 0, 0, 0, 1, ok, ok, 98.1472, 36.7675, 98.1485, 35.8690, 98.1485, 35.8690, 122.06, 86.19, 122.06, 86.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
73.343, 4.1503, 93.8177, 5.7435, 1.8212, 4.1503, 93.8177, 5.7435, 0.9688, -0.2478, 122.71, 85.86, 0.9688, -0.2478, -1.0283, 4.0209, 0.3991, 527.0000, 639.5382, 1, 16, 0.9724, 9.7131, 8.7407, 2.9617, 0.5047, 0.4953, 122.71, 85.86, 122.71, 85.86, 0, 0, 0, 1, ok, ok, 98.1460, 36.8442, 98.1478, 36.3566, 98.1478, 36.3566, 122.39, 86.03, 122.39, 86.03, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.040, 4.3670, 94.2997, 5.9189, 1.5351, 4.3670, 94.2997, 5.9189, 0.9994, 0.0357, 121.75, 86.34, 0.9994, 0.0357, 0.1560, 4.3642, 0.6155, 667.0000, 636.2691, 1, 20, 0.6664, 9.8568, 9.1903, 3.1487, 0.4453, 0.5547, 121.75, 86.34, 121.75, 86.34, 0, 0, 0, 1, ok, ok, 98.1442, 35.4152, 98.1467, 35.8859, 98.1467, 35.8859, 122.07, 86.18, 122.07, 86.18, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.608, 4.0265, 90.0043, 6.1158, 1.2654, 4.0265, 90.0043, 6.1158, 0.9537, 0.3006, 123.27, 85.58, 0.9537, 0.3006, 1.2105, 3.8402, 0.7310, 636.0000, 666.6345, 1, 19, 0.7151, 9.7878, 9.0727, 2.9395, 0.4230, 0.5770, 123.27, 85.58, 123.27, 85.58, 0, 0, 0, 1, ok, ok, 98.1425, 37.6894, 98.1454, 36.7876, 98.1454, 36.7876, 122.67, 85.88, 122.67, 85.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.284, 4.1775, 98.6327, 5.0763, 1.6962, 4.1775, 98.6327, 5.0763, 0.9921, -0.1251, 122.74, 85.85, 0.9921, -0.1251, -0.5226, 4.1447, 0.3197, 700.0000, 608.3173, 1, 21, 0.5456, 9.3589, 8.8133, 2.9712, 0.4843, 0.5157, 122.74, 85.85, 122.74, 85.85, 0, 0, 0, 1, ok, ok, 98.1498, 36.8881, 98.1468, 36.8379, 98.1468, 36.8379, 122.71, 85.87, 122.71, 85.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.856, 4.1383, 92.1434, 5.1457, 1.7305, 4.1383, 92.1434, 5.1457, 0.9873, -0.1591, 122.18, 86.14, 0.9873, -0.1591, -0.6582, 4.0856, 0.5014, 549.0000, 651.1586, 1, 16, 0.6251, 9.6995, 9.0743, 2.9689, 0.5118, 0.4882, 122.18, 86.14, 122.18, 86.14, 0, 0, 0, 1, ok, ok, 98.1526, 36.0439, 98.1485, 36.4409, 98.1485, 36.4409, 122.44, 86.00, 122.44, 86.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
76.576, 3.8015, 99.7375, 6.6109, 1.7484, 3.8015, 99.7375, 6.6109, 0.9843, -0.1767, 124.05, 85.19, 0.9843, -0.1767, -0.6716, 3.7417, 0.6857, 691.0000, 601.5793, 1, 21, 1.3239, 9.8748, 8.5509, 2.7742, 0.5137, 0.4863, 124.05, 85.19, 124.05, 85.19, 0, 0, 0, 1, ok, ok, 98.1403, 38.8652, 98.1461, 37.6531, 98.1461, 37.6531, 123.25, 85.60, 123.25, 85.60, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.113, 2.7275, 90.2541, 7.1056, 1.2074, 2.7275, 90.2541, 7.1056, 0.9347, 0.3555, 127.12, 83.66, 0.9347, 0.3555, 0.9696, 2.5494, 0.3152, 540.0000, 664.7897, 1, 16, 3.9677, 9.8192, 5.8514, 1.9542, 0.3926, 0.6074, 127.12, 83.66, 127.12, 83.66, 0, 0, 0, 1, ok, ok, 98.1433, 43.4586, 98.1452, 40.5558, 98.1452, 40.5558, 125.18, 84.63, 125.18, 84.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.751, 4.0345, 0.0000, 4.4928, 1.6971, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 127.12, 83.66, 0.9920, -0.1259, -0.5080, 4.0024, 0.4294, 745.0000, 0.0000, 0, 22, 0.4987, 9.4786, 8.9799, 2.8850, 0.5047, 0.4953, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
78.431, 4.0478, 95.9697, 5.2847, 1.8237, 4.0478, 95.9697, 5.2847, 0.9682, -0.2502, 123.20, 85.62, 0.9682, -0.2502, -1.0128, 3.9191, 0.4569, 526.0000, 625.1974, 1, 16, 0.7718, 9.6884, 8.9167, 2.8985, 0.4981, 0.5019, 123.20, 85.62, 123.20, 85.62, 0, 0, 0, 1, ok, ok, 98.1491, 37.5837, 98.1464, 39.0698, 98.1464, 39.0698, 124.19, 85.12, 124.19, 85.12, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
79.088, 4.1404, 93.0090, 6.2337, 1.5857, 4.1404, 93.0090, 6.2337, 0.9996, -0.0149, 122.17, 86.13, 0.9999, -0.0149, -0.0618, 4.1400, 0.6577, 659.0000, 645.0987, 1, 20, 0.9751, 9.9057, 8.9306, 3.0007, 0.4355, 0.5645, 122.17, 86.13, 122.17, 86.13, 0, 0, 1, 1, sinPhi:0.9999->0.9996, ok, 98.1445, 36.0356, 98.1458, 37.5527, 98.1458, 37.5527, 123.18, 85.63, 123.18, 85.63, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
79.657, 4.2989, 92.0882, 6.0041, 1.2408, 4.2989, 92.0882, 6.0041, 0.9460, 0.3241, 122.98, 85.72, 0.9460, 0.3241, 1.3931, 4.0669, 0.6167, 657.0000, 651.5494, 1, 20, 0.6427, 9.9057, 9.2630, 3.1017, 0.4414, 0.5586, 122.98, 85.72, 122.98, 85.72, 0, 0, 0, 1, ok, ok, 98.1394, 37.2618, 98.1439, 37.4072, 98.1439, 37.4072, 123.08, 85.67, 123.08, 85.67, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
80.262, 3.9235, 98.3970, 4.7202, 1.6033, 3.9235, 98.3970, 4.7202, 0.9995, -0.0325, 123.25, 85.61, 0.9995, -0.0325, -0.1276, 3.9214, 0.3576, 670.0000, 609.7747, 1, 20, 0.6359, 9.2848, 8.6489, 2.7973, 0.5015, 0.4985, 123.25, 85.61, 123.25, 85.61, 0, 0, 0, 1, ok, ok, 98.1549, 37.6423, 98.1472, 37.5248, 98.1472, 37.5248, 123.16, 85.64, 123.16, 85.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
81.032, 3.9544, 97.3414, 4.7192, 1.7487, 3.9544, 97.3414, 4.7192, 0.9842, -0.1769, 123.28, 85.59, 0.9842, -0.1769, -0.6997, 3.8920, 0.5802, 566.0000, 616.3873, 1, 17, 0.6079, 9.6253, 9.0174, 2.8558, 0.4806, 0.5194, 123.28, 85.59, 123.28, 85.59, 0, 0, 0, 1, ok, ok, 98.1544, 37.6873, 98.1494, 37.6061, 98.1494, 37.6061, 123.22, 85.61, 123.22, 85.61, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
81.563, 4.2929, 87.5026, 5.7664, 1.3947, 4.2929, 87.5026, 5.7664, 0.9845, 0.1752, 121.55, 86.44, 0.9845, 0.1752, 0.7521, 4.2265, 0.5926, 620.0000, 685.6937, 1, 19, 0.7753, 9.6671, 8.8917, 3.0929, 0.4081, 0.5919, 121.55, 86.44, 121.55, 86.44, 0, 0, 0, 1, ok, ok, 98.1475, 35.1094, 98.1488, 36.3577, 98.1488, 36.3577, 122.39, 86.03, 122.39, 86.03, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
82.167, 3.8389, 96.8763, 4.5951, 1.6638, 3.8389, 96.8763, 4.5951, 0.9957, -0.0929, 123.33, 85.57, 0.9957, -0.0929, -0.3567, 3.8223, 0.4786, 749.0000, 619.3468, 1, 22, 0.5077, 9.3378, 8.8302, 2.7564, 0.5087, 0.4913, 123.33, 85.57, 123.33, 85.57, 0, 0, 0, 1, ok, ok, 98.1572, 37.7548, 98.1513, 37.0563, 98.1513, 37.0563, 122.86, 85.80, 122.86, 85.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
82.767, 3.4423, 97.8516, 4.1991, 2.0459, 3.4423, 97.8516, 4.1991, 0.8893, -0.4574, 126.44, 84.01, 0.8893, -0.4574, -1.5746, 3.0611, 0.2086, 557.0000, 613.1734, 1, 17, 0.6421, 7.4460, 6.8039, 2.4430, 0.5171, 0.4829, 126.44, 84.01, 126.44, 84.01, 0, 0, 0, 1, ok, ok, 98.1550, 42.4299, 98.1524, 39.7431, 98.1524, 39.7431, 124.65, 84.90, 124.65, 84.90, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
83.469, 4.0398, 99.0775, 5.2087, 1.9254, 4.0398, 99.0775, 5.2087, 0.9378, -0.3472, 124.16, 85.14, 0.9378, -0.3472, -1.4026, 3.7885, 0.6333, 604.0000, 605.5867, 1, 18, 0.6421, 9.7980, 9.1559, 2.9259, 0.5000, 0.5000, 124.16, 85.14, 124.16, 85.14, 0, 0, 0, 1, ok, ok, 98.1459, 39.0155, 98.1504, 39.3793, 98.1504, 39.3793, 124.40, 85.02, 124.40, 85.02, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
84.002, 3.5960, 92.4082, 6.1138, 1.0294, 3.5960, 92.4082, 6.1138, 0.8570, 0.5154, 126.82, 83.80, 0.8570, 0.5154, 1.8533, 3.0817, 0.5485, 599.0000, 649.2934, 1, 18, 1.4142, 9.7691, 8.3549, 2.6013, 0.3940, 0.6060, 126.82, 83.80, 126.82, 83.80, 0, 0, 0, 1, ok, ok, 98.1353, 43.0204, 98.1459, 41.1999, 98.1459, 41.1999, 125.61, 84.41, 125.61, 84.41, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
84.669, 4.2305, 100.6464, 4.9565, 1.7882, 4.2305, 100.6464, 4.9565, 0.9765, -0.2157, 123.10, 85.67, 0.9765, -0.2157, -0.9123, 4.1309, 0.4506, 698.0000, 596.1467, 1, 21, 0.5311, 9.7605, 9.2294, 3.0252, 0.4713, 0.5287, 123.10, 85.67, 123.10, 85.67, 0, 0, 0, 1, ok, ok, 98.1483, 37.4326, 98.1466, 39.3162, 98.1466, 39.3162, 124.36, 85.04, 124.36, 85.04, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
85.413, 3.8820, 95.3026, 5.8432, 1.5016, 3.8820, 95.3026, 5.8432, 0.9976, 0.0691, 123.17, 85.64, 0.9976, 0.0691, 0.2683, 3.8728, 0.4568, 543.0000, 629.5733, 1, 16, 1.3658, 9.5195, 8.1537, 2.7828, 0.4438, 0.5562, 123.17, 85.64, 123.17, 85.64, 0, 0, 0, 1, ok, ok, 98.1478, 37.5268, 98.1470, 38.4215, 98.1470, 38.4215, 123.76, 85.34, 123.76, 85.34, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.073, 4.4566, 88.8512, 5.4145, 1.5657, 4.4566, 88.8512, 5.4145, 0.9996, 0.0051, 120.85, 86.80, 1.0000, 0.0051, 0.0225, 4.4565, 0.4938, 662.0000, 675.2867, 1, 20, 0.6407, 9.8476, 9.2070, 3.1897, 0.4486, 0.5514, 120.85, 86.80, 120.85, 86.80, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1502, 34.0462, 98.1479, 36.2339, 98.1479, 36.2339, 122.30, 86.07, 122.30, 86.07, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.646, 4.3914, 89.5331, 5.5677, 1.4239, 4.3914, 89.5331, 5.5677, 0.9892, 0.1463, 121.41, 86.52, 0.9892, 0.1463, 0.6426, 4.3441, 0.4087, 719.0000, 670.1433, 1, 21, 0.6758, 9.7537, 9.0779, 3.1320, 0.4882, 0.5118, 121.41, 86.52, 121.41, 86.52, 0, 0, 0, 1, ok, ok, 98.1477, 34.8885, 98.1479, 35.5612, 98.1479, 35.5612, 121.86, 86.29, 121.86, 86.29, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
