経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, SBP_process, DBP_process, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
67.566, 4.3037, 78.4041, 5.6192, 1.0360, 4.3037, 78.4041, 5.6192, 0.8604, 0.5097, 116.80, 88.79, 116.80, 88.79, 0.8604, 0.5097, 2.1936, 3.7027, 0.8632, 735.0000, 765.2665, 1, 22, 0.4353, 9.7373, 9.3020, 3.1632, 0.3741, 0.6259, 116.80, 88.79, 116.80, 88.79, 0, 0, 0, 1, ok, ok, 98.1278, 28.0059, 98.1312, 28.0773, 98.1312, 28.0773, 116.85, 88.77, 116.85, 88.77, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
68.372, 4.6169, 76.2744, 4.7896, 1.3935, 4.6169, 76.2744, 4.7896, 0.9843, 0.1764, 117.96, 88.23, 117.96, 88.23, 0.9843, 0.1764, 0.8142, 4.5445, 0.6774, 778.0000, 786.6333, 1, 24, 0.3153, 9.6789, 9.3636, 3.3342, 0.3522, 0.6478, 117.96, 88.23, 117.96, 88.23, 0, 0, 0, 1, ok, ok, 98.1390, 29.7297, 98.1336, 28.9035, 98.1336, 28.9035, 117.40, 88.50, 117.40, 88.50, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
69.160, 4.6429, 75.6795, 4.6937, 1.5208, 4.6429, 75.6795, 4.6937, 0.9987, 0.0500, 118.57, 87.93, 118.57, 87.93, 0.9987, 0.0500, 0.2322, 4.6371, 0.6464, 802.0000, 792.8166, 1, 24, 0.2884, 9.7621, 9.4737, 3.3460, 0.4165, 0.5835, 118.57, 87.93, 118.57, 87.93, 0, 0, 0, 1, ok, ok, 98.1450, 30.6375, 98.1370, 29.7705, 98.1370, 29.7705, 117.98, 88.21, 117.98, 88.21, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
69.931, 4.2357, 76.3934, 5.5009, 1.2321, 4.2357, 76.3934, 5.5009, 0.9432, 0.3322, 117.55, 88.43, 117.55, 88.43, 0.9432, 0.3322, 1.4073, 3.9951, 0.8056, 797.0000, 785.4083, 1, 23, 0.4705, 9.5887, 9.1182, 3.1015, 0.4266, 0.5734, 117.55, 88.43, 117.55, 88.43, 0, 0, 0, 1, ok, ok, 98.1351, 29.1187, 98.1364, 29.4446, 98.1364, 29.4446, 117.77, 88.32, 117.77, 88.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
70.701, 4.7307, 76.3646, 4.6940, 1.4004, 4.7307, 76.3646, 4.6940, 0.9855, 0.1695, 118.04, 88.19, 118.04, 88.19, 0.9855, 0.1695, 0.8021, 4.6622, 0.6575, 793.0000, 785.7042, 1, 24, 0.2542, 9.7294, 9.4752, 3.4091, 0.3632, 0.6368, 118.04, 88.19, 118.04, 88.19, 0, 0, 0, 1, ok, ok, 98.1391, 29.8588, 98.1372, 29.6517, 98.1372, 29.6517, 117.91, 88.25, 117.91, 88.25, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
71.472, 4.5172, 77.2845, 5.2990, 0.9894, 4.5172, 77.2845, 5.2990, 0.8357, 0.5492, 117.08, 88.65, 117.08, 88.65, 0.8357, 0.5492, 2.4809, 3.7750, 0.7906, 780.0000, 776.3521, 1, 23, 0.3270, 9.7280, 9.4010, 3.2906, 0.3577, 0.6423, 117.08, 88.65, 117.08, 88.65, 0, 0, 0, 1, ok, ok, 98.1287, 28.4256, 98.1347, 29.0387, 98.1347, 29.0387, 117.49, 88.46, 117.49, 88.46, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.168, 4.4994, 77.0539, 4.8527, 1.0672, 4.4994, 77.0539, 4.8527, 0.8758, 0.4826, 116.75, 88.82, 116.75, 88.82, 0.8758, 0.4826, 2.1715, 3.9407, 0.6994, 763.0000, 778.6760, 1, 23, 0.3160, 9.6753, 9.3593, 3.2575, 0.3434, 0.6566, 116.75, 88.82, 116.75, 88.82, 0, 0, 0, 1, ok, ok, 98.1284, 27.9254, 98.1328, 28.4820, 98.1328, 28.4820, 117.12, 88.64, 117.12, 88.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
72.938, 4.6681, 81.7062, 5.0714, 1.5866, 4.6681, 81.7062, 5.0714, 0.9996, -0.0158, 117.55, 88.43, 117.55, 88.43, 0.9999, -0.0158, -0.0738, 4.6675, 0.5135, 773.0000, 734.3380, 1, 24, 0.4332, 9.8016, 9.3683, 3.3405, 0.3855, 0.6145, 117.55, 88.43, 117.55, 88.43, 0, 0, 1, 1, sinPhi:0.9999->0.9996, ok, 98.1381, 29.1114, 98.1344, 28.7967, 98.1344, 28.7967, 117.33, 88.54, 117.33, 88.54, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
73.646, 4.0718, 0.0000, 6.3007, 1.0611, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.55, 88.43, 117.55, 88.43, 0.8729, 0.4880, 1.9868, 3.5541, 1.0716, 708.0000, 0.0000, 0, 21, 0.4977, 9.7171, 9.2195, 3.0721, 0.3785, 0.6215, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
74.383, 4.6786, 82.8633, 4.9697, 1.5908, 4.6786, 82.8633, 4.9697, 0.9996, -0.0200, 117.13, 88.64, 117.13, 88.64, 0.9998, -0.0200, -0.0938, 4.6776, 0.5470, 760.0000, 724.0845, 1, 24, 0.4169, 9.7433, 9.3265, 3.3532, 0.3842, 0.6158, 117.13, 88.64, 117.13, 88.64, 0, 0, 1, 1, sinPhi:0.9998->0.9996, ok, 98.1356, 28.4983, 98.1347, 28.6475, 98.1347, 28.6475, 117.23, 88.59, 117.23, 88.59, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.139, 3.4381, 81.3513, 6.5887, 1.0335, 3.4381, 81.3513, 6.5887, 0.8591, 0.5118, 115.53, 89.42, 115.53, 89.42, 0.8591, 0.5118, 1.7597, 2.9537, 0.9953, 697.0000, 737.5423, 1, 21, 0.7937, 9.7433, 8.9496, 2.6270, 0.3615, 0.6385, 115.53, 89.42, 115.53, 89.42, 0, 0, 0, 1, ok, ok, 98.1228, 26.1040, 98.1312, 27.3758, 98.1312, 27.3758, 116.38, 89.01, 116.38, 89.01, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
75.915, 4.4608, 80.8330, 5.4873, 1.4655, 4.4608, 80.8330, 5.4873, 0.9945, 0.1051, 117.38, 88.51, 117.38, 88.51, 0.9945, 0.1051, 0.4690, 4.4361, 0.6831, 746.0000, 742.2711, 1, 23, 0.5118, 9.7931, 9.2813, 3.2274, 0.4142, 0.5858, 117.38, 88.51, 117.38, 88.51, 0, 0, 0, 1, ok, ok, 98.1354, 28.8734, 98.1324, 28.1246, 98.1324, 28.1246, 116.88, 88.76, 116.88, 88.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
76.651, 4.5013, 79.1937, 5.4961, 1.0878, 4.5013, 79.1937, 5.4961, 0.8856, 0.4645, 116.85, 88.77, 116.85, 88.77, 0.8856, 0.4645, 2.0907, 3.9863, 0.6761, 753.0000, 757.6356, 1, 22, 0.4980, 9.6828, 9.1848, 3.2539, 0.4316, 0.5684, 116.85, 88.77, 116.85, 88.77, 0, 0, 0, 1, ok, ok, 98.1274, 28.0823, 98.1309, 28.1034, 98.1309, 28.1034, 116.87, 88.76, 116.87, 88.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
77.453, 4.6217, 80.7192, 4.8525, 1.2903, 4.6217, 80.7192, 4.8525, 0.9609, 0.2769, 116.40, 88.99, 116.40, 88.99, 0.9609, 0.2769, 1.2796, 4.4411, 0.3917, 774.0000, 743.3178, 1, 23, 0.3005, 9.7740, 9.4735, 3.2914, 0.3928, 0.6072, 116.40, 88.99, 116.40, 88.99, 0, 0, 0, 1, ok, ok, 98.1272, 27.4027, 98.1298, 27.7531, 98.1298, 27.7531, 116.63, 88.88, 116.63, 88.88, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
78.319, 4.3618, 76.4663, 4.4713, 1.3434, 4.3618, 76.4663, 4.4713, 0.9743, 0.2254, 116.96, 88.72, 116.96, 88.72, 0.9743, 0.2254, 0.9831, 4.2495, 0.6338, 726.0000, 784.6589, 1, 22, 0.3846, 9.5743, 9.1897, 3.1487, 0.4050, 0.5950, 116.96, 88.72, 116.96, 88.72, 0, 0, 0, 1, ok, ok, 98.1345, 28.2410, 98.1312, 27.9971, 98.1312, 27.9971, 116.80, 88.80, 116.80, 88.80, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
79.021, 4.5558, 73.0078, 4.4046, 1.3641, 4.5558, 73.0078, 4.4046, 0.9787, 0.2052, 118.30, 88.07, 118.30, 88.07, 0.9787, 0.2052, 0.9348, 4.4589, 0.8246, 813.0000, 821.8294, 1, 25, 0.2908, 9.7711, 9.4804, 3.3253, 0.3358, 0.6642, 118.30, 88.07, 118.30, 88.07, 0, 0, 0, 1, ok, ok, 98.1424, 30.2304, 98.1345, 29.1137, 98.1345, 29.1137, 117.54, 88.43, 117.54, 88.43, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
79.863, 4.2040, 78.5428, 4.5315, 1.3798, 4.2040, 78.5428, 4.5315, 0.9818, 0.1898, 116.28, 89.06, 116.28, 89.06, 0.9818, 0.1898, 0.7979, 4.1276, 0.3091, 870.0000, 763.9147, 1, 26, 0.3064, 9.6046, 9.2981, 2.9887, 0.4264, 0.5736, 116.28, 89.06, 116.28, 89.06, 0, 0, 0, 1, ok, ok, 98.1314, 27.2207, 98.1336, 28.1672, 98.1336, 28.1672, 116.91, 88.74, 116.91, 88.74, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
80.598, 4.4850, 74.7703, 4.3468, 1.9980, 4.4850, 74.7703, 4.3468, 0.9101, -0.4144, 120.69, 86.91, 120.69, 86.91, 0.9101, -0.4144, -1.8584, 4.0819, 0.8163, 710.0000, 802.4574, 1, 22, 0.2869, 9.8338, 9.5468, 3.2748, 0.4817, 0.5183, 120.69, 86.91, 120.69, 86.91, 0, 0, 0, 1, ok, ok, 98.1704, 33.7856, 98.1446, 30.9764, 98.1446, 30.9764, 118.80, 87.82, 118.80, 87.82, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
81.263, 4.5268, 78.6649, 5.4440, 1.2137, 4.5268, 78.6649, 5.4440, 0.9369, 0.3495, 117.26, 88.57, 117.26, 88.57, 0.9369, 0.3495, 1.5823, 4.2413, 0.5073, 841.0000, 762.7287, 1, 25, 0.4429, 9.7581, 9.3152, 3.2409, 0.4495, 0.5505, 117.26, 88.57, 117.26, 88.57, 0, 0, 0, 1, ok, ok, 98.1311, 28.6958, 98.1406, 29.8361, 98.1406, 29.8361, 118.03, 88.20, 118.03, 88.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
81.995, 4.3257, 82.6601, 4.4024, 1.7513, 4.3257, 82.6601, 4.4024, 0.9837, -0.1795, 116.78, 88.82, 116.78, 88.82, 0.9837, -0.1795, -0.7767, 4.2554, 0.7317, 721.0000, 725.8643, 1, 21, 0.4572, 9.7356, 9.2784, 3.1451, 0.4494, 0.5506, 116.78, 88.82, 116.78, 88.82, 0, 0, 0, 1, ok, ok, 98.1403, 27.9618, 98.1405, 28.8989, 98.1405, 28.8989, 117.41, 88.51, 117.41, 88.51, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
82.635, 3.5682, 83.8068, 6.8908, 1.1596, 3.5682, 83.8068, 6.8908, 0.9166, 0.3997, 115.58, 89.39, 115.58, 89.39, 0.9166, 0.3997, 1.4263, 3.2708, 0.9724, 690.0000, 715.9322, 1, 21, 0.8720, 9.7794, 8.9074, 2.7040, 0.4203, 0.5797, 115.58, 89.39, 115.58, 89.39, 0, 0, 0, 1, ok, ok, 98.1223, 26.1849, 98.1350, 27.5419, 98.1350, 27.5419, 116.50, 88.95, 116.50, 88.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
83.333, 4.2960, 88.3697, 6.1497, 1.4638, 4.2960, 88.3697, 6.1497, 0.9943, 0.1068, 115.61, 89.38, 115.61, 89.38, 0.9943, 0.1068, 0.4589, 4.2714, 0.7527, 704.0000, 678.9661, 1, 21, 0.6646, 9.8633, 9.1987, 3.1296, 0.4730, 0.5270, 115.61, 89.38, 115.61, 89.38, 0, 0, 0, 1, ok, ok, 98.1229, 26.2293, 98.1314, 26.8856, 98.1314, 26.8856, 116.06, 89.17, 116.06, 89.17, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
84.095, 3.9201, 86.2090, 6.4476, 1.1797, 3.9201, 86.2090, 6.4476, 0.9245, 0.3812, 115.03, 89.66, 115.03, 89.66, 0.9245, 0.3812, 1.4942, 3.6242, 0.7543, 644.0000, 695.9830, 1, 19, 0.7378, 9.8925, 9.1546, 2.8727, 0.4270, 0.5730, 115.03, 89.66, 115.03, 89.66, 0, 0, 0, 1, ok, ok, 98.1176, 25.3760, 98.1272, 26.1308, 98.1272, 26.1308, 115.55, 89.42, 115.55, 89.42, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
84.871, 4.6075, 81.9682, 5.0973, 1.5287, 4.6075, 81.9682, 5.0973, 0.9991, 0.0421, 117.14, 88.63, 117.14, 88.63, 0.9991, 0.0421, 0.1939, 4.6035, 0.5090, 714.0000, 731.9915, 1, 22, 0.3806, 9.6773, 9.2967, 3.2976, 0.3950, 0.6050, 117.14, 88.63, 117.14, 88.63, 0, 0, 0, 1, ok, ok, 98.1348, 28.5061, 98.1295, 27.3185, 98.1295, 27.3185, 116.34, 89.02, 116.34, 89.02, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
85.605, 4.4130, 80.5374, 5.1390, 1.4152, 4.4130, 80.5374, 5.1390, 0.9879, 0.1549, 116.82, 88.79, 116.82, 88.79, 0.9879, 0.1549, 0.6837, 4.3597, 0.6864, 774.0000, 744.9958, 1, 23, 0.3950, 9.7504, 9.3554, 3.1950, 0.4057, 0.5943, 116.82, 88.79, 116.82, 88.79, 0, 0, 0, 1, ok, ok, 98.1323, 28.0387, 98.1303, 27.6786, 98.1303, 27.6786, 116.58, 88.90, 116.58, 88.90, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
86.399, 4.4273, 80.5912, 5.3053, 1.1244, 4.4273, 80.5912, 5.3053, 0.9020, 0.4317, 116.18, 89.10, 116.18, 89.10, 0.9020, 0.4317, 1.9114, 3.9934, 0.7586, 749.0000, 744.4979, 1, 22, 0.3823, 9.6839, 9.3016, 3.2212, 0.3645, 0.6355, 116.18, 89.10, 116.18, 89.10, 0, 0, 0, 1, ok, ok, 98.1243, 27.0836, 98.1285, 27.3811, 98.1285, 27.3811, 116.38, 89.00, 116.38, 89.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
87.270, 4.4681, 77.8969, 5.1348, 1.1920, 4.4681, 77.8969, 5.1348, 0.9291, 0.3698, 117.00, 88.69, 117.00, 88.69, 0.9291, 0.3698, 1.6521, 4.1514, 0.6499, 742.0000, 770.2489, 1, 23, 0.4648, 9.6958, 9.2310, 3.2256, 0.3733, 0.6267, 117.00, 88.69, 117.00, 88.69, 0, 0, 0, 1, ok, ok, 98.1305, 28.3074, 98.1291, 27.8443, 98.1291, 27.8443, 116.69, 88.85, 116.69, 88.85, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
88.049, 4.4567, 73.5633, 4.7446, 1.5550, 4.4567, 73.5633, 4.7446, 0.9996, 0.0158, 119.08, 87.68, 119.08, 87.68, 0.9999, 0.0158, 0.0705, 4.4561, 0.6412, 808.0000, 815.6245, 1, 24, 0.5097, 9.7364, 9.2267, 3.2159, 0.4121, 0.5879, 119.08, 87.68, 119.08, 87.68, 0, 0, 1, 1, sinPhi:0.9999->0.9996, ok, 98.1501, 31.3965, 98.1354, 29.6204, 98.1354, 29.6204, 117.88, 88.26, 117.88, 88.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
88.844, 4.3707, 74.7373, 4.5230, 1.1689, 4.3707, 74.7373, 4.5230, 0.9203, 0.3912, 117.05, 88.67, 117.05, 88.67, 0.9203, 0.3912, 1.7096, 4.0224, 0.4326, 855.0000, 802.8122, 1, 25, 0.3219, 9.5733, 9.2515, 3.1206, 0.4105, 0.5895, 117.05, 88.67, 117.05, 88.67, 0, 0, 0, 1, ok, ok, 98.1330, 28.3782, 98.1347, 28.9993, 98.1347, 28.9993, 117.47, 88.47, 117.47, 88.47, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
89.678, 4.5601, 75.0557, 4.4724, 1.7662, 4.5601, 75.0557, 4.4724, 0.9810, -0.1941, 119.55, 87.46, 119.55, 87.46, 0.9810, -0.1941, -0.8852, 4.4734, 0.7570, 779.0000, 799.4061, 1, 24, 0.2665, 9.8628, 9.5962, 3.3122, 0.4454, 0.5546, 119.55, 87.46, 119.55, 87.46, 0, 0, 0, 1, ok, ok, 98.1571, 32.0920, 98.1414, 30.5456, 98.1414, 30.5456, 118.51, 87.96, 118.51, 87.96, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
90.483, 4.7115, 74.5617, 5.2748, 1.1937, 4.7115, 74.5617, 5.2748, 0.9297, 0.3682, 118.54, 87.94, 118.54, 87.94, 0.9297, 0.3682, 1.7349, 4.3804, 0.5934, 815.0000, 804.7031, 1, 24, 0.3707, 9.7792, 9.4085, 3.3840, 0.3865, 0.6135, 118.54, 87.94, 118.54, 87.94, 0, 0, 0, 1, ok, ok, 98.1385, 30.6017, 98.1405, 30.5737, 98.1405, 30.5737, 118.52, 87.95, 118.52, 87.95, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
91.280, 4.5774, 73.0948, 5.1099, 1.2954, 4.5774, 73.0948, 5.1099, 0.9623, 0.2719, 118.84, 87.79, 118.84, 87.79, 0.9623, 0.2719, 1.2447, 4.4049, 0.6018, 802.0000, 820.8515, 1, 24, 0.4754, 9.6342, 9.1589, 3.2922, 0.3741, 0.6259, 118.84, 87.79, 118.84, 87.79, 0, 0, 0, 1, ok, ok, 98.1430, 31.0509, 98.1413, 30.8123, 98.1413, 30.8123, 118.68, 87.87, 118.68, 87.87, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
92.187, 4.5501, 74.4024, 4.9931, 1.1879, 4.5501, 74.4024, 4.9931, 0.9276, 0.3736, 118.00, 88.21, 118.00, 88.21, 0.9276, 0.3736, 1.7001, 4.2205, 0.7834, 837.0000, 806.4258, 1, 25, 0.3243, 9.6745, 9.3502, 3.3114, 0.3584, 0.6416, 118.00, 88.21, 118.00, 88.21, 0, 0, 0, 1, ok, ok, 98.1368, 29.7936, 98.1399, 30.3029, 98.1399, 30.3029, 118.34, 88.04, 118.34, 88.04, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
92.918, 4.4556, 69.9535, 5.1311, 1.1611, 4.4556, 69.9535, 5.1311, 0.9173, 0.3983, 119.23, 87.60, 119.23, 87.60, 0.9173, 0.3983, 1.7747, 4.0869, 0.7283, 798.0000, 857.7129, 1, 24, 0.4938, 9.7271, 9.2333, 3.2336, 0.3784, 0.6216, 119.23, 87.60, 119.23, 87.60, 0, 0, 0, 1, ok, ok, 98.1450, 31.6262, 98.1415, 30.9646, 98.1415, 30.9646, 118.78, 87.82, 118.78, 87.82, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
93.757, 4.8689, 75.7713, 4.8380, 1.6348, 4.8689, 75.7713, 4.8380, 0.9980, -0.0639, 119.59, 87.43, 119.59, 87.43, 0.9980, -0.0639, -0.3112, 4.8589, 0.6175, 901.0000, 791.8564, 1, 27, 0.2925, 9.8896, 9.5971, 3.4978, 0.4362, 0.5638, 119.59, 87.43, 119.59, 87.43, 0, 0, 0, 1, ok, ok, 98.1516, 32.1572, 98.1445, 31.5609, 98.1445, 31.5609, 119.19, 87.62, 119.19, 87.62, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
94.457, 4.6375, 73.5810, 5.3960, 1.1980, 4.6375, 73.5810, 5.3960, 0.9313, 0.3642, 118.84, 87.79, 118.84, 87.79, 0.9313, 0.3642, 1.6892, 4.3190, 0.4798, 725.0000, 815.4282, 1, 22, 0.3885, 9.8711, 9.4826, 3.3141, 0.4097, 0.5903, 118.84, 87.79, 118.84, 87.79, 0, 0, 0, 1, ok, ok, 98.1408, 31.0539, 98.1434, 31.3074, 98.1434, 31.3074, 119.01, 87.71, 119.01, 87.71, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
95.225, 4.5020, 78.7697, 5.3083, 1.7738, 4.5020, 78.7697, 5.3083, 0.9795, -0.2016, 119.31, 87.58, 119.31, 87.58, 0.9795, -0.2016, -0.9077, 4.4096, 0.6332, 838.0000, 761.7141, 1, 25, 0.3509, 9.9443, 9.5934, 3.2458, 0.4726, 0.5274, 119.31, 87.58, 119.31, 87.58, 0, 0, 0, 1, ok, ok, 98.1537, 31.7300, 98.1465, 31.5187, 98.1465, 31.5187, 119.16, 87.64, 119.16, 87.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
96.021, 4.1364, 79.0142, 6.2355, 1.3317, 4.1364, 79.0142, 6.2355, 0.9715, 0.2369, 117.70, 88.36, 117.70, 88.36, 0.9715, 0.2369, 0.9797, 4.0187, 0.8039, 719.0000, 759.3571, 1, 21, 0.7351, 9.8942, 9.1591, 3.0334, 0.4979, 0.5021, 117.70, 88.36, 117.70, 88.36, 0, 0, 0, 1, ok, ok, 98.1358, 29.3412, 98.1433, 30.4299, 98.1433, 30.4299, 118.43, 88.00, 118.43, 88.00, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
96.826, 4.0616, 0.0000, 5.7846, 1.1166, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 117.70, 88.36, 117.70, 88.36, 0.8986, 0.4387, 1.7819, 3.6499, 1.0675, 747.0000, 0.0000, 0, 23, 0.4463, 9.6547, 9.2084, 3.0640, 0.3748, 0.6252, 60.00, 40.00, 0.00, 0.00, 0, 0, 0, 0, ok, poor_sine_fit, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
97.597, 4.4969, 76.6441, 4.0675, 1.5773, 4.4969, 76.6441, 4.0675, 0.9996, -0.0065, 117.62, 88.40, 117.62, 88.40, 1.0000, -0.0065, -0.0293, 4.4968, 0.9662, 814.0000, 782.8393, 1, 24, 0.2886, 9.7759, 9.4873, 3.3234, 0.3796, 0.6204, 117.62, 88.40, 117.62, 88.40, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1424, 29.2158, 98.1430, 29.8229, 98.1430, 29.8229, 118.02, 88.20, 118.02, 88.20, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
98.532, 4.4852, 76.0534, 4.7847, 1.3156, 4.4852, 76.0534, 4.7847, 0.9676, 0.2525, 117.54, 88.44, 117.54, 88.44, 0.9676, 0.2525, 1.1324, 4.3399, 0.6631, 781.0000, 788.9196, 1, 23, 0.3309, 9.7084, 9.3775, 3.2401, 0.3931, 0.6069, 117.54, 88.44, 117.54, 88.44, 0, 0, 0, 1, ok, ok, 98.1362, 29.1005, 98.1410, 29.4617, 98.1410, 29.4617, 117.78, 88.32, 117.78, 88.32, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
99.206, 4.6801, 70.1377, 5.1009, 1.3509, 4.6801, 70.1377, 5.1009, 0.9759, 0.2181, 120.05, 87.20, 120.05, 87.20, 0.9759, 0.2181, 1.0206, 4.5674, 0.5567, 790.0000, 855.4598, 1, 24, 0.3946, 9.7735, 9.3789, 3.3558, 0.3709, 0.6291, 120.05, 87.20, 120.05, 87.20, 0, 0, 0, 1, ok, ok, 98.1509, 32.8445, 98.1440, 31.1531, 98.1440, 31.1531, 118.91, 87.76, 118.91, 87.76, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
100.012, 4.6784, 78.8198, 5.4496, 1.7102, 4.6784, 78.8198, 5.4496, 0.9903, -0.1389, 119.41, 87.52, 119.41, 87.52, 0.9903, -0.1389, -0.6500, 4.6330, 0.7586, 922.0000, 761.2299, 1, 28, 0.3704, 9.9349, 9.5645, 3.3940, 0.4577, 0.5423, 119.41, 87.52, 119.41, 87.52, 0, 0, 0, 1, ok, ok, 98.1515, 31.8847, 98.1462, 31.5189, 98.1462, 31.5189, 119.16, 87.64, 119.16, 87.64, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
100.671, 4.2909, 75.8903, 6.1433, 1.1640, 4.2909, 75.8903, 6.1433, 0.9184, 0.3957, 118.31, 88.05, 118.31, 88.05, 0.9184, 0.3957, 1.6979, 3.9407, 0.8429, 663.0000, 790.6150, 1, 19, 0.5344, 9.8759, 9.3416, 3.1490, 0.4359, 0.5641, 118.31, 88.05, 118.31, 88.05, 0, 0, 0, 1, ok, ok, 98.1373, 30.2605, 98.1435, 30.8897, 98.1435, 30.8897, 118.74, 87.85, 118.74, 87.85, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
101.378, 4.6060, 83.1247, 5.2761, 1.5460, 4.6060, 83.1247, 5.2761, 0.9996, 0.0248, 117.07, 88.67, 117.07, 88.67, 0.9997, 0.0248, 0.1143, 4.6046, 0.6390, 815.0000, 721.8075, 1, 25, 0.4572, 9.8353, 9.3781, 3.3190, 0.4294, 0.5706, 117.07, 88.67, 117.07, 88.67, 0, 0, 1, 1, sinPhi:0.9997->0.9996, ok, 98.1341, 28.3967, 98.1407, 29.6432, 98.1407, 29.6432, 117.90, 88.26, 117.90, 88.26, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
