経過時間_秒, A, HR, Mean, Phi, A_used, HR_used, Mean_used, sinPhi_used, cosPhi_used, SBP, DBP, sinPhi, cosPhi, fit_a, fit_b, fit_rmse, IBI_current_ms, IBI_smoothed_ms, used_smoothed_ibi, beat_sample_count, beat_min, beat_max, beat_range, beat_std, systole_ratio, diastole_ratio, SBP_raw, DBP_raw, SBP_attempt_final, DBP_attempt_final, constraint_applied, clamp_applied, feature_clamp_applied, output_valid, feature_clamp_reason, reject_reason, MAP_raw, PP_raw, MAP_smoothed, PP_smoothed, MAP_calibrated, PP_calibrated, SBP_smoothed, DBP_smoothed, SBP_calibrated, DBP_calibrated, postprocess_applied, POST_map_a, POST_map_b, POST_pp_a, POST_pp_b, POST_alpha_map, POST_alpha_pp
31.149, 3.1305, 85.7589, 3.4098, 1.6214, 3.1305, 85.7589, 3.4098, 0.9987, -0.0506, 123.76, 85.38, 0.9987, -0.0506, -0.1584, 3.1265, 0.8105, 689.0000, 699.6362, 1, 20, 0.1778, 8.7070, 8.5292, 2.3573, 0.5123, 0.4877, 123.76, 85.38, 123.76, 85.38, 0, 0, 0, 1, ok, ok, 98.1773, 38.3771, 98.1717, 41.8140, 98.1717, 41.8140, 126.05, 84.23, 126.05, 84.23, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
31.890, 3.1578, 84.1139, 3.5814, 2.0329, 3.1578, 84.1139, 3.5814, 0.8951, -0.4458, 125.44, 84.53, 0.8951, -0.4458, -1.4079, 2.8266, 0.8281, 707.0000, 713.3181, 1, 21, 0.3448, 8.7359, 8.3910, 2.3815, 0.5446, 0.4554, 125.44, 84.53, 125.44, 84.53, 0, 0, 0, 1, ok, ok, 98.1692, 40.9102, 98.1710, 41.3621, 98.1710, 41.3621, 125.75, 84.38, 125.75, 84.38, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
32.552, 3.7908, 82.5697, 4.0482, 1.7131, 3.7908, 82.5697, 4.0482, 0.9899, -0.1418, 121.87, 86.32, 0.9899, -0.1418, -0.5377, 3.7525, 0.5846, 733.0000, 726.6591, 1, 22, 0.2238, 9.2139, 8.9901, 2.7435, 0.4993, 0.5007, 121.87, 86.32, 121.87, 86.32, 0, 0, 0, 1, ok, ok, 98.1686, 35.5485, 98.1703, 38.4553, 98.1703, 38.4553, 123.81, 85.35, 123.81, 85.35, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.266, 3.4139, 85.7965, 3.6436, 2.0040, 3.4139, 85.7965, 3.6436, 0.9076, -0.4198, 124.74, 84.88, 0.9076, -0.4198, -1.4331, 3.0985, 0.5419, 729.0000, 699.3295, 1, 22, 0.3305, 7.9466, 7.6161, 2.4741, 0.5473, 0.4527, 124.74, 84.88, 124.74, 84.88, 0, 0, 0, 1, ok, ok, 98.1669, 39.8542, 98.1692, 39.1547, 98.1692, 39.1547, 124.27, 85.12, 124.27, 85.12, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
33.991, 4.0038, 84.7859, 4.3689, 2.1093, 4.0038, 84.7859, 4.3689, 0.8585, -0.5129, 124.12, 85.17, 0.8585, -0.5129, -2.0534, 3.4371, 0.4438, 675.0000, 707.6648, 1, 21, 0.4165, 9.2617, 8.8452, 2.8657, 0.5511, 0.4489, 124.12, 85.17, 124.12, 85.17, 0, 0, 0, 1, ok, ok, 98.1534, 38.9556, 98.1645, 39.0552, 98.1645, 39.0552, 124.20, 85.15, 124.20, 85.15, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
34.561, 4.0922, 84.0533, 4.4253, 1.9607, 4.0922, 84.0533, 4.4253, 0.9249, -0.3801, 122.50, 85.99, 0.9249, -0.3801, -1.5555, 3.7851, 0.4330, 709.0000, 713.8324, 1, 21, 0.4839, 9.3487, 8.8648, 2.9259, 0.5219, 0.4781, 122.50, 85.99, 122.50, 85.99, 0, 0, 0, 1, ok, ok, 98.1580, 36.5162, 98.1625, 37.7857, 98.1625, 37.7857, 123.35, 85.57, 123.35, 85.57, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
35.489, 4.4041, 92.8195, 4.9704, 1.9223, 4.4041, 92.8195, 4.9704, 0.9388, -0.3444, 122.47, 85.99, 0.9388, -0.3444, -1.5166, 4.1348, 0.1951, 735.0000, 646.4162, 1, 22, 0.4869, 9.7135, 9.2265, 3.1203, 0.5565, 0.4435, 122.47, 85.99, 122.47, 85.99, 0, 0, 0, 1, ok, ok, 98.1481, 36.4836, 98.1582, 37.1346, 98.1582, 37.1346, 122.91, 85.78, 122.91, 85.78, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.026, 4.0888, 76.0738, 5.3655, 1.9252, 4.0888, 76.0738, 5.3655, 0.9379, -0.3470, 121.40, 86.54, 0.9379, -0.3470, -1.4188, 3.8348, 0.5814, 632.0000, 788.7081, 1, 19, 0.6445, 9.4005, 8.7560, 2.9491, 0.5775, 0.4225, 121.40, 86.54, 121.40, 86.54, 0, 0, 0, 1, ok, ok, 98.1560, 34.8596, 98.1575, 35.9971, 98.1575, 35.9971, 122.16, 86.16, 122.16, 86.16, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
36.725, 4.4301, 0.0000, 6.0229, 2.6827, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.4429, -0.8966, -3.9718, 1.9622, 0.8985, 875.0000, 0.0000, 0, 26, 0.3597, 9.9069, 9.5472, 3.2589, 0.6503, 0.3497, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
37.388, 1.0324, 87.8893, 8.8011, 1.5798, 1.4079, 87.8893, 7.6781, 0.9996, -0.0090, 121.40, 86.54, 1.0000, -0.0090, -0.0093, 1.0324, 0.1868, 508.0000, 682.6770, 1, 15, 7.6682, 9.8844, 2.2162, 0.7535, 0.4665, 0.5335, 0.00, 0.00, 0.00, 0.00, 0, 0, 1, 0, A:1.0324->1.4079|Mean:8.8011->7.6781|sinPhi:1.0000->0.9996, feature_support_violation, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.100, 4.2690, 0.0000, 5.8107, 1.5548, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9999, 0.0160, 0.0685, 4.2684, 0.5861, 717.0000, 0.0000, 0, 22, 0.6145, 9.7796, 9.1651, 3.0750, 0.4923, 0.5077, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
38.867, 4.3439, 0.0000, 5.0044, 1.8268, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9674, -0.2532, -1.0998, 4.2024, 0.4152, 666.0000, 0.0000, 0, 19, 0.6592, 9.6635, 9.0043, 3.0996, 0.4880, 0.5120, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
39.540, 3.7094, 0.0000, 6.8024, 1.2330, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9435, 0.3314, 1.2295, 3.4997, 1.0983, 715.0000, 0.0000, 0, 22, 0.7487, 9.7609, 9.0122, 2.8436, 0.4392, 0.5608, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
40.339, 4.5081, 0.0000, 5.1919, 1.4446, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9920, 0.1259, 0.5675, 4.4722, 0.2309, 750.0000, 0.0000, 0, 22, 0.3871, 9.7234, 9.3363, 3.1961, 0.4667, 0.5333, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.013, 4.5419, 0.0000, 4.8130, 1.7037, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9912, -0.1325, -0.6019, 4.5019, 0.5282, 694.0000, 0.0000, 0, 21, 0.5911, 9.7738, 9.1827, 3.2548, 0.4726, 0.5274, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
41.744, 4.6636, 0.0000, 5.2980, 1.3713, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9802, 0.1982, 0.9244, 4.5711, 0.4576, 780.0000, 0.0000, 0, 23, 0.4656, 9.8003, 9.3347, 3.3293, 0.4449, 0.5551, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
42.480, 4.2903, 0.0000, 6.0139, 1.2820, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9586, 0.2848, 1.2218, 4.1126, 0.6893, 680.0000, 0.0000, 0, 21, 0.6745, 9.8577, 9.1833, 3.1110, 0.4603, 0.5397, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.181, 4.3526, 0.0000, 4.5676, 1.7196, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9890, -0.1482, -0.6452, 4.3045, 0.6168, 715.0000, 0.0000, 0, 21, 0.5346, 9.7906, 9.2560, 3.1389, 0.4895, 0.5105, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
43.878, 4.6598, 0.0000, 5.2984, 1.4470, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9923, 0.1235, 0.5754, 4.6241, 0.3396, 762.0000, 0.0000, 0, 23, 0.3986, 9.8087, 9.4102, 3.3124, 0.4186, 0.5814, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
44.631, 4.4521, 0.0000, 5.4642, 1.5063, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9979, 0.0644, 0.2869, 4.4428, 0.3363, 683.0000, 0.0000, 0, 20, 0.6544, 9.8779, 9.2235, 3.1660, 0.4612, 0.5388, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
45.323, 4.5675, 0.0000, 6.0348, 1.5030, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9977, 0.0678, 0.3095, 4.5570, 0.6525, 713.0000, 0.0000, 0, 22, 0.5607, 9.8828, 9.3221, 3.2950, 0.4404, 0.5596, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.024, 4.6025, 0.0000, 5.5605, 1.4981, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9974, 0.0726, 0.3341, 4.5904, 0.5058, 742.0000, 0.0000, 0, 22, 0.5815, 9.8271, 9.2455, 3.2935, 0.4542, 0.5458, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
46.787, 4.3457, 0.0000, 6.1516, 1.2607, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9523, 0.3051, 1.3259, 4.1385, 0.7989, 684.0000, 0.0000, 0, 20, 0.4822, 9.8188, 9.3366, 3.1750, 0.4795, 0.5205, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
47.353, 4.5542, 0.0000, 5.6191, 1.4163, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9881, 0.1538, 0.7007, 4.5000, 0.5735, 702.0000, 0.0000, 0, 21, 0.4416, 9.8445, 9.4029, 3.2710, 0.4302, 0.5698, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.086, 4.4276, 0.0000, 5.1744, 1.4197, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 121.40, 86.54, 0.9886, 0.1506, 0.6666, 4.3772, 0.3410, 766.0000, 0.0000, 0, 23, 0.3633, 9.8982, 9.5349, 3.1493, 0.4752, 0.5248, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
48.797, 4.3902, 86.3110, 4.9425, 1.7857, 4.3902, 86.3110, 4.9425, 0.9770, -0.2132, 121.04, 86.71, 0.9770, -0.2132, -0.9360, 4.2892, 0.4316, 590.0000, 695.1602, 1, 18, 0.5368, 9.8572, 9.3204, 3.1342, 0.4881, 0.5119, 121.04, 86.71, 121.04, 86.71, 0, 0, 0, 1, ok, ok, 98.1545, 34.3239, 98.1566, 35.1605, 98.1566, 35.1605, 121.60, 86.44, 121.60, 86.44, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
49.463, 4.5834, 85.5212, 5.1388, 1.4464, 4.5834, 85.5212, 5.1388, 0.9923, 0.1241, 120.35, 87.05, 0.9923, 0.1241, 0.5687, 4.5480, 0.3051, 737.0000, 701.5801, 1, 22, 0.4445, 9.8344, 9.3899, 3.2553, 0.4640, 0.5360, 120.35, 87.05, 120.35, 87.05, 0, 0, 0, 1, ok, ok, 98.1518, 33.3009, 98.1552, 34.2307, 98.1552, 34.2307, 120.98, 86.74, 120.98, 86.74, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.187, 4.6473, 88.9825, 5.3398, 1.5786, 4.6473, 88.9825, 5.3398, 0.9996, -0.0078, 120.36, 87.04, 1.0000, -0.0078, -0.0364, 4.6471, 0.3319, 700.0000, 674.2900, 1, 21, 0.4326, 9.7812, 9.3485, 3.3028, 0.4600, 0.5400, 120.36, 87.04, 120.36, 87.04, 0, 0, 1, 1, sinPhi:1.0000->0.9996, ok, 98.1492, 33.3189, 98.1534, 33.7748, 98.1534, 33.7748, 120.67, 86.90, 120.67, 86.90, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
50.863, 4.1703, 85.6965, 5.1347, 1.2547, 4.1703, 85.6965, 5.1347, 0.9504, 0.3109, 122.43, 86.01, 0.9504, 0.3109, 1.2965, 3.9636, 0.4036, 643.0000, 700.1450, 1, 19, 0.4469, 9.7092, 9.2623, 2.9763, 0.4230, 0.5770, 122.43, 86.01, 122.43, 86.01, 0, 0, 0, 1, ok, ok, 98.1506, 36.4143, 98.1525, 35.0946, 98.1525, 35.0946, 121.55, 86.45, 121.55, 86.45, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
51.498, 3.5492, 86.6335, 3.9226, 1.7800, 3.5492, 86.6335, 3.9226, 0.9782, -0.2077, 123.15, 85.68, 0.9782, -0.2077, -0.7372, 3.4718, 0.4365, 744.0000, 692.5725, 1, 22, 0.3544, 7.6968, 7.3424, 2.5473, 0.5027, 0.4973, 123.15, 85.68, 123.15, 85.68, 0, 0, 0, 1, ok, ok, 98.1686, 37.4738, 98.1574, 36.2842, 98.1574, 36.2842, 122.35, 86.06, 122.35, 86.06, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.168, 3.9355, 91.4235, 4.0124, 2.0838, 3.9355, 91.4235, 4.0124, 0.8713, -0.4908, 124.79, 84.84, 0.8713, -0.4908, -1.9315, 3.4290, 0.5252, 667.0000, 656.2863, 1, 21, 0.3242, 9.1031, 8.7788, 2.8320, 0.5067, 0.4933, 124.79, 84.84, 124.79, 84.84, 0, 0, 0, 1, ok, ok, 98.1543, 39.9471, 98.1564, 38.1156, 98.1564, 38.1156, 123.57, 85.45, 123.57, 85.45, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
52.833, 4.0046, 89.6669, 4.5096, 1.9396, 4.0046, 89.6669, 4.5096, 0.9328, -0.3605, 123.22, 85.62, 0.9328, -0.3605, -1.4437, 3.7353, 0.1527, 624.0000, 669.1431, 1, 18, 0.5268, 8.5899, 8.0632, 2.8358, 0.5657, 0.4343, 123.22, 85.62, 123.22, 85.62, 0, 0, 0, 1, ok, ok, 98.1558, 37.6027, 98.1562, 37.8592, 98.1562, 37.8592, 123.40, 85.54, 123.40, 85.54, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
53.477, 3.9926, 90.4198, 4.3151, 1.7819, 3.9926, 90.4198, 4.3151, 0.9778, -0.2096, 122.48, 86.00, 0.9778, -0.2096, -0.8368, 3.9039, 0.4599, 679.0000, 663.5716, 1, 20, 0.4985, 8.6823, 8.1838, 2.8604, 0.5081, 0.4919, 122.48, 86.00, 122.48, 86.00, 0, 0, 0, 1, ok, ok, 98.1602, 36.4780, 98.1574, 37.1686, 98.1574, 37.1686, 122.94, 85.77, 122.94, 85.77, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.142, 4.2790, 91.7732, 4.7117, 1.6825, 4.2790, 91.7732, 4.7117, 0.9938, -0.1114, 121.65, 86.41, 0.9938, -0.1114, -0.4769, 4.2524, 0.3589, 664.0000, 653.7858, 1, 20, 0.5171, 9.2627, 8.7456, 3.0469, 0.4413, 0.5587, 121.65, 86.41, 121.65, 86.41, 0, 0, 0, 1, ok, ok, 98.1553, 35.2389, 98.1568, 36.2037, 98.1568, 36.2037, 122.29, 86.09, 122.29, 86.09, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
54.875, 4.3446, 90.2401, 5.3788, 1.4433, 4.3446, 90.2401, 5.3788, 0.9919, 0.1272, 121.53, 86.46, 0.9919, 0.1272, 0.5525, 4.3093, 0.4764, 630.0000, 664.8929, 1, 19, 0.7348, 9.7018, 8.9670, 3.1088, 0.4603, 0.5397, 121.53, 86.46, 121.53, 86.46, 0, 0, 0, 1, ok, ok, 98.1495, 35.0708, 98.1546, 35.6372, 98.1546, 35.6372, 121.91, 86.28, 121.91, 86.28, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
55.541, 4.6537, 86.7119, 5.5902, 1.4814, 4.6537, 86.7119, 5.5902, 0.9960, 0.0893, 120.23, 87.10, 0.9960, 0.0893, 0.4154, 4.6352, 0.4880, 687.0000, 691.9464, 1, 21, 0.5698, 9.8348, 9.2650, 3.3267, 0.4178, 0.5822, 120.23, 87.10, 120.23, 87.10, 0, 0, 0, 1, ok, ok, 98.1478, 33.1289, 98.1525, 34.3831, 98.1525, 34.3831, 121.07, 86.69, 121.07, 86.69, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
56.205, 4.5131, 88.4339, 5.4215, 1.4092, 4.5131, 88.4339, 5.4215, 0.9870, 0.1609, 121.02, 86.71, 0.9870, 0.1609, 0.7263, 4.4543, 0.5654, 719.0000, 678.4732, 1, 21, 0.3753, 9.7814, 9.4061, 3.2410, 0.4590, 0.5410, 121.02, 86.71, 121.02, 86.71, 0, 0, 0, 1, ok, ok, 98.1482, 34.3038, 98.1512, 34.3434, 98.1512, 34.3434, 121.05, 86.70, 121.05, 86.70, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
57.142, 4.2808, 88.4647, 5.6983, 1.2939, 4.2808, 88.4647, 5.6983, 0.9619, 0.2734, 122.23, 86.10, 0.9619, 0.2734, 1.1702, 4.1178, 0.5716, 665.0000, 678.2366, 1, 20, 0.6007, 9.8312, 9.2305, 3.0805, 0.4045, 0.5955, 122.23, 86.10, 122.23, 86.10, 0, 0, 0, 1, ok, ok, 98.1452, 36.1246, 98.1494, 35.2340, 98.1494, 35.2340, 121.64, 86.40, 121.64, 86.40, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
58.354, 4.7052, 0.0000, 5.7796, 2.1754, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 118.78, 87.85, 0.8227, -0.5684, -2.6745, 3.8711, 0.7037, 919.0000, 0.0000, 0, 27, 0.3896, 9.8815, 9.4919, 3.4007, 0.5604, 0.4396, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.089, 1.3257, 0.0000, 8.3628, 1.2857, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 118.78, 87.85, 0.9596, 0.2812, 0.3728, 1.2722, 0.2318, 474.0000, 0.0000, 0, 14, 7.1035, 9.8836, 2.7801, 0.9657, 0.3671, 0.6329, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, ok, rapid_ibi_change, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00, 0, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
59.787, 4.6516, 68.9731, 5.0594, 1.3812, 4.6516, 68.9731, 5.0594, 0.9821, 0.1884, 118.53, 87.98, 0.9821, 0.1884, 0.8765, 4.5683, 0.4430, 742.0000, 869.9046, 1, 22, 0.3805, 9.7194, 9.3389, 3.3189, 0.4218, 0.5782, 118.53, 87.98, 118.53, 87.98, 0, 0, 0, 1, ok, ok, 98.1591, 30.5515, 98.1523, 32.8927, 98.1523, 32.8927, 120.08, 87.19, 120.08, 87.19, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
60.514, 4.5303, 75.8100, 5.3682, 1.2626, 4.5303, 75.8100, 5.3682, 0.9529, 0.3033, 120.33, 87.06, 0.9529, 0.3033, 1.3741, 4.3168, 0.6430, 726.0000, 791.4523, 1, 22, 0.3327, 9.7602, 9.4275, 3.2673, 0.4050, 0.5950, 120.33, 87.06, 120.33, 87.06, 0, 0, 0, 1, ok, ok, 98.1512, 33.2615, 98.1520, 33.0771, 98.1520, 33.0771, 120.20, 87.13, 120.20, 87.13, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.255, 4.5675, 79.1321, 5.6835, 1.5434, 4.5675, 79.1321, 5.6835, 0.9996, 0.0274, 119.48, 87.49, 0.9996, 0.0274, 0.1253, 4.5658, 0.5987, 716.0000, 758.2261, 1, 22, 0.4194, 9.8418, 9.4223, 3.2847, 0.4427, 0.5573, 119.48, 87.49, 119.48, 87.49, 0, 0, 1, 1, sinPhi:0.9996->0.9996, ok, 98.1521, 31.9858, 98.1520, 32.5314, 98.1520, 32.5314, 119.84, 87.31, 119.84, 87.31, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
61.921, 4.5719, 80.7414, 5.4967, 1.2182, 4.5719, 80.7414, 5.4967, 0.9385, 0.3453, 121.12, 86.66, 0.9385, 0.3453, 1.5787, 4.2907, 0.5602, 735.0000, 743.1131, 1, 22, 0.5331, 9.8418, 9.3086, 3.2810, 0.4082, 0.5918, 121.12, 86.66, 121.12, 86.66, 0, 0, 0, 1, ok, ok, 98.1460, 34.4630, 98.1502, 33.4972, 98.1502, 33.4972, 120.48, 86.98, 120.48, 86.98, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
62.656, 4.4997, 84.3222, 5.8464, 1.2823, 4.4997, 84.3222, 5.8464, 0.9587, 0.2845, 121.27, 86.58, 0.9587, 0.2845, 1.2801, 4.3138, 0.7112, 719.0000, 711.5565, 1, 22, 0.4662, 9.8794, 9.4132, 3.2603, 0.4451, 0.5549, 121.27, 86.58, 121.27, 86.58, 0, 0, 0, 1, ok, ok, 98.1442, 34.6956, 98.1484, 34.0964, 98.1484, 34.0964, 120.88, 86.78, 120.88, 86.78, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
63.330, 4.5502, 82.4427, 5.6602, 1.4328, 4.5502, 82.4427, 5.6602, 0.9905, 0.1375, 120.16, 87.14, 0.9905, 0.1375, 0.6258, 4.5069, 0.4862, 679.0000, 727.7783, 1, 21, 0.6171, 9.8526, 9.2355, 3.2540, 0.4492, 0.5508, 120.16, 87.14, 120.16, 87.14, 0, 0, 0, 1, ok, ok, 98.1495, 33.0138, 98.1488, 33.5551, 98.1488, 33.5551, 120.52, 86.96, 120.52, 86.96, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
64.026, 4.6947, 86.0352, 5.5697, 1.5910, 4.6947, 86.0352, 5.5697, 0.9996, -0.0202, 119.91, 87.27, 0.9998, -0.0202, -0.0947, 4.6938, 0.3707, 747.0000, 697.3891, 1, 23, 0.5798, 9.8211, 9.2413, 3.3403, 0.4645, 0.5355, 119.91, 87.27, 119.91, 87.27, 0, 0, 1, 1, sinPhi:0.9998->0.9996, ok, 98.1487, 32.6371, 98.1487, 33.0961, 98.1487, 33.0961, 120.21, 87.12, 120.21, 87.12, 1, 0.000000, 1.000000, 0.000000, 1.000000, 0.300000, 0.500000
